post_id,post_url,comment_id,text,created_at,user_id,username,profile_pic_url,parent_comment_id,scraped_at
DJk7cyfvtmd,https://www.instagram.com/p/DJk7cyfvtmd/,17946634454848827,@damaxrif Mas Adam 😇,1747109233,1657785274,arrovaicals,https://instagram.fsub32-2.fna.fbcdn.net/v/t51.2885-19/394689227_643696821305241_8787197086197721922_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fsub32-2.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2QEvbOGCUyS9zFediBL9djHL8yBP3E21qasBk7rncST7WdZSVe7lwBlZxBM2gKZfAtg&_nc_ohc=wi5iEnf5Q6QQ7kNvwEDBD6j&_nc_gid=kRf-JKYaxSpGeLmBhDWiDQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfgpFOqSvTqtwM537lNg_ydTBuiFsNm-ATrP2mpiQQoUbw&oe=692072C5&_nc_sid=0985b0,,2025-11-17T11:20:12.713614
DJk7cyfvtmd,https://www.instagram.com/p/DJk7cyfvtmd/,18094054720605805,"Halo selamat siang kak admin pdam, mengenai pengaduan yg saya sampaikan 25 april 2025 melalui DM. Sampai hari ini belum diberikan tindak lanjut nihh. Tolong dong diberikan tindak lanjutnya. Dari 25 april 2025 sampai komen ini ditulis 13 mei 2025. Belum ada tindak lanjut lho. Mohon dong.",1747109831,3697742412,ardhanaa.aar,https://instagram.fsub32-1.fna.fbcdn.net/v/t51.2885-19/32761368_216424412303722_3814979068307177472_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby40OTMuYzIifQ&_nc_ht=instagram.fsub32-1.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2QEvbOGCUyS9zFediBL9djHL8yBP3E21qasBk7rncST7WdZSVe7lwBlZxBM2gKZfAtg&_nc_ohc=kVV0cUTEI64Q7kNvwHteSb4&_nc_gid=kRf-JKYaxSpGeLmBhDWiDQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfirHYr_iuYfBtNyxiZKpveKclfFsW_Bw82uOCKFEPvweQ&oe=69207F44&_nc_sid=0985b0,,2025-11-17T11:20:12.713620
DJk7cyfvtmd,https://www.instagram.com/p/DJk7cyfvtmd/,18072555979918408,@damaxrif King 🔥🙌 -w,1747113850,2019411880,pdamsuryasembada,https://instagram.fsub32-2.fna.fbcdn.net/v/t51.2885-19/336446109_607672788041419_9063785012397573163_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fsub32-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QEvbOGCUyS9zFediBL9djHL8yBP3E21qasBk7rncST7WdZSVe7lwBlZxBM2gKZfAtg&_nc_ohc=rQNyO7tB4PEQ7kNvwHYf0BU&_nc_gid=kRf-JKYaxSpGeLmBhDWiDQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Afj7Zc3amR6_uJEQtqiNbpAQ5edmKDOqycleaWnD7rnmqA&oe=69207329&_nc_sid=0985b0,,2025-11-17T11:20:12.713627
DJk7cyfvtmd,https://www.instagram.com/p/DJk7cyfvtmd/,18138346453400786,@arrovaicals Long life The King 👑 🙌 -w,1747113873,2019411880,pdamsuryasembada,https://instagram.fsub32-2.fna.fbcdn.net/v/t51.2885-19/336446109_607672788041419_9063785012397573163_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fsub32-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QEvbOGCUyS9zFediBL9djHL8yBP3E21qasBk7rncST7WdZSVe7lwBlZxBM2gKZfAtg&_nc_ohc=rQNyO7tB4PEQ7kNvwHYf0BU&_nc_gid=kRf-JKYaxSpGeLmBhDWiDQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Afj7Zc3amR6_uJEQtqiNbpAQ5edmKDOqycleaWnD7rnmqA&oe=69207329&_nc_sid=0985b0,,2025-11-17T11:20:12.713632
DJk7cyfvtmd,https://www.instagram.com/p/DJk7cyfvtmd/,18079389949696536,"@ardhanaa.aar Baik pak Ardhana kami follow up kembali aduannya, mohon maaf atas ketidaknyamanannya 🙏 -w",1747113921,2019411880,pdamsuryasembada,https://instagram.fsub32-2.fna.fbcdn.net/v/t51.2885-19/336446109_607672788041419_9063785012397573163_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fsub32-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QEvbOGCUyS9zFediBL9djHL8yBP3E21qasBk7rncST7WdZSVe7lwBlZxBM2gKZfAtg&_nc_ohc=rQNyO7tB4PEQ7kNvwHYf0BU&_nc_gid=kRf-JKYaxSpGeLmBhDWiDQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Afj7Zc3amR6_uJEQtqiNbpAQ5edmKDOqycleaWnD7rnmqA&oe=69207329&_nc_sid=0985b0,,2025-11-17T11:20:12.713638
DJk7cyfvtmd,https://www.instagram.com/p/DJk7cyfvtmd/,18132635056411831,👏 Keren,1747131914,47702264,rizqiamrii,https://instagram.fsub32-1.fna.fbcdn.net/v/t51.2885-19/419569179_925223255393159_8080462330349742585_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby40MzkuYzIifQ&_nc_ht=instagram.fsub32-1.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2QEvbOGCUyS9zFediBL9djHL8yBP3E21qasBk7rncST7WdZSVe7lwBlZxBM2gKZfAtg&_nc_ohc=nD7kSdIpUewQ7kNvwEUrkUt&_nc_gid=kRf-JKYaxSpGeLmBhDWiDQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfjNCH7vJIjcacuxgRS0WrwhKpNLgj9FxzTzOTfcjsEW5w&oe=69208472&_nc_sid=0985b0,,2025-11-17T11:20:12.713644
DJk7cyfvtmd,https://www.instagram.com/p/DJk7cyfvtmd/,18063583469032981,"Yuk berganti ke popok pakai ulang dan pembalut ramah lingkungan, bersama @bumbi_id",1747136378,184818087,celiasiura,https://instagram.fsub32-1.fna.fbcdn.net/v/t51.2885-19/293014669_1685769111803255_1855121024910710451_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby40MjAuYzIifQ&_nc_ht=instagram.fsub32-1.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2QEvbOGCUyS9zFediBL9djHL8yBP3E21qasBk7rncST7WdZSVe7lwBlZxBM2gKZfAtg&_nc_ohc=qgNt5jg3HSsQ7kNvwFMdYa-&_nc_gid=kRf-JKYaxSpGeLmBhDWiDQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Afg-3TRwipJugBxiugitW2O_f6qpRUyUkUnS5xj2eyvTIA&oe=69208EF7&_nc_sid=0985b0,,2025-11-17T11:20:12.713650
DJk7cyfvtmd,https://www.instagram.com/p/DJk7cyfvtmd/,18272141725281372,"Maaf itu 1,5 juta popok per hari bukan pertahun 🙌",1747136425,184818087,celiasiura,https://instagram.fsub32-1.fna.fbcdn.net/v/t51.2885-19/293014669_1685769111803255_1855121024910710451_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby40MjAuYzIifQ&_nc_ht=instagram.fsub32-1.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2QEvbOGCUyS9zFediBL9djHL8yBP3E21qasBk7rncST7WdZSVe7lwBlZxBM2gKZfAtg&_nc_ohc=qgNt5jg3HSsQ7kNvwFMdYa-&_nc_gid=kRf-JKYaxSpGeLmBhDWiDQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Afg-3TRwipJugBxiugitW2O_f6qpRUyUkUnS5xj2eyvTIA&oe=69208EF7&_nc_sid=0985b0,,2025-11-17T11:20:12.713656
DJk7cyfvtmd,https://www.instagram.com/p/DJk7cyfvtmd/,18067850584802582,@rizqiamrii terima kasih apresiasinya mas Rizqi 🙌 -w,1747147747,2019411880,pdamsuryasembada,https://instagram.fsub32-2.fna.fbcdn.net/v/t51.2885-19/336446109_607672788041419_9063785012397573163_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fsub32-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QEvbOGCUyS9zFediBL9djHL8yBP3E21qasBk7rncST7WdZSVe7lwBlZxBM2gKZfAtg&_nc_ohc=rQNyO7tB4PEQ7kNvwHYf0BU&_nc_gid=kRf-JKYaxSpGeLmBhDWiDQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Afj7Zc3amR6_uJEQtqiNbpAQ5edmKDOqycleaWnD7rnmqA&oe=69207329&_nc_sid=0985b0,,2025-11-17T11:20:12.713663
DJk7cyfvtmd,https://www.instagram.com/p/DJk7cyfvtmd/,18068213138309258,@celiasiura terima kasih dukungannya bumbi 😍 -w,1747147882,2019411880,pdamsuryasembada,https://instagram.fsub32-2.fna.fbcdn.net/v/t51.2885-19/336446109_607672788041419_9063785012397573163_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fsub32-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QEvbOGCUyS9zFediBL9djHL8yBP3E21qasBk7rncST7WdZSVe7lwBlZxBM2gKZfAtg&_nc_ohc=rQNyO7tB4PEQ7kNvwHYf0BU&_nc_gid=kRf-JKYaxSpGeLmBhDWiDQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Afj7Zc3amR6_uJEQtqiNbpAQ5edmKDOqycleaWnD7rnmqA&oe=69207329&_nc_sid=0985b0,,2025-11-17T11:20:12.713668
DJk7cyfvtmd,https://www.instagram.com/p/DJk7cyfvtmd/,18053596331037206,Air pdam kebonsari jambangan keruh,1747153062,2089612414,rizqyafwanhasibuan,https://instagram.fsub32-2.fna.fbcdn.net/v/t51.2885-19/299417435_956397015761280_1525795873664501883_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby41NTQuYzIifQ&_nc_ht=instagram.fsub32-2.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2QEvbOGCUyS9zFediBL9djHL8yBP3E21qasBk7rncST7WdZSVe7lwBlZxBM2gKZfAtg&_nc_ohc=DCK3BpZJ9C0Q7kNvwGoitBq&_nc_gid=kRf-JKYaxSpGeLmBhDWiDQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Afi29wQkvSeAg8pmvNvH0-WMz2jcEjUqptPPeqXBQs141Q&oe=692080D3&_nc_sid=0985b0,,2025-11-17T11:20:12.713674
DJk7cyfvtmd,https://www.instagram.com/p/DJk7cyfvtmd/,17905271235118158,Air PDAM SBY pusat punyakku keruh  kyk air sumur.. Bayarnya larang tp airnya keruh bauk,1747164758,4191139994,dilla_iyyakamu,https://instagram.fsub32-2.fna.fbcdn.net/v/t51.2885-19/571895096_18403171747139995_9222540732803966495_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fsub32-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QEvbOGCUyS9zFediBL9djHL8yBP3E21qasBk7rncST7WdZSVe7lwBlZxBM2gKZfAtg&_nc_ohc=84VcqCjwoWUQ7kNvwHHj-Hl&_nc_gid=kRf-JKYaxSpGeLmBhDWiDQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Afjwx_xjfcbqgdRZf2IP3TPeVBOL7nqbUXiYGaY8z0cptw&oe=69208A16&_nc_sid=0985b0,,2025-11-17T11:20:12.713680
DJk7cyfvtmd,https://www.instagram.com/p/DJk7cyfvtmd/,17877084567220985,Halo min pdam saya warga babatan pratama sudah bayar pergantian keran air yang bocor tapi petugasnya sampai sekarang belum datang tolong dibantu ditindaklanjuti,1747186941,1456299238,gunawan_subiantoro_rahardjo,https://instagram.fsub32-2.fna.fbcdn.net/v/t51.2885-19/491460888_18504974437043239_6322750540181800914_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fsub32-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QEvbOGCUyS9zFediBL9djHL8yBP3E21qasBk7rncST7WdZSVe7lwBlZxBM2gKZfAtg&_nc_ohc=Ko7zUJ7Y4A4Q7kNvwHM2GDD&_nc_gid=kRf-JKYaxSpGeLmBhDWiDQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfjSCLJUI6_i_XAbV3RMYAD9aN5petDDugExLN_Cw2ZekQ&oe=692089CE&_nc_sid=0985b0,,2025-11-17T11:20:12.713687
DJk7cyfvtmd,https://www.instagram.com/p/DJk7cyfvtmd/,17955059207800529,"@gunawan_subiantoro_rahardjo selamat pagi pak Gunawan, mohon maaf atas ketidaknyamanannya. Utk penggantian stop kran tsb kami upayakan secepatnya. Silakan DM kami nomor pelanggan dan nmr telpnya. Terima kasih 🙏 -w",1747197953,2019411880,pdamsuryasembada,https://instagram.fsub32-2.fna.fbcdn.net/v/t51.2885-19/336446109_607672788041419_9063785012397573163_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fsub32-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QEvbOGCUyS9zFediBL9djHL8yBP3E21qasBk7rncST7WdZSVe7lwBlZxBM2gKZfAtg&_nc_ohc=rQNyO7tB4PEQ7kNvwHYf0BU&_nc_gid=kRf-JKYaxSpGeLmBhDWiDQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Afj7Zc3amR6_uJEQtqiNbpAQ5edmKDOqycleaWnD7rnmqA&oe=69207329&_nc_sid=0985b0,,2025-11-17T11:20:12.713693
DJk7cyfvtmd,https://www.instagram.com/p/DJk7cyfvtmd/,17908956996111948,"@dilla_iyyakamu selamat pagi bu Dilla, mohon maaf atas ketidaknyamanannya. Silakan DM kami data pelanggannya utk kami tindaklanjuti -w",1747198721,2019411880,pdamsuryasembada,https://instagram.fsub32-2.fna.fbcdn.net/v/t51.2885-19/336446109_607672788041419_9063785012397573163_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fsub32-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QEvbOGCUyS9zFediBL9djHL8yBP3E21qasBk7rncST7WdZSVe7lwBlZxBM2gKZfAtg&_nc_ohc=rQNyO7tB4PEQ7kNvwHYf0BU&_nc_gid=kRf-JKYaxSpGeLmBhDWiDQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Afj7Zc3amR6_uJEQtqiNbpAQ5edmKDOqycleaWnD7rnmqA&oe=69207329&_nc_sid=0985b0,,2025-11-17T11:20:12.713700
DJk7cyfvtmd,https://www.instagram.com/p/DJk7cyfvtmd/,17981504825827538,@celiasiura Data dari DLH tsb bu data/ tahun. Terima kasih atas atensinya bu -w,1747201822,2019411880,pdamsuryasembada,https://instagram.fsub32-2.fna.fbcdn.net/v/t51.2885-19/336446109_607672788041419_9063785012397573163_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fsub32-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QEvbOGCUyS9zFediBL9djHL8yBP3E21qasBk7rncST7WdZSVe7lwBlZxBM2gKZfAtg&_nc_ohc=rQNyO7tB4PEQ7kNvwHYf0BU&_nc_gid=kRf-JKYaxSpGeLmBhDWiDQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Afj7Zc3amR6_uJEQtqiNbpAQ5edmKDOqycleaWnD7rnmqA&oe=69207329&_nc_sid=0985b0,,2025-11-17T11:20:12.713707
DJk7cyfvtmd,https://www.instagram.com/p/DJk7cyfvtmd/,18054921107219307,@pdamsuryasembada nomor pelanggan 5183613,1747201937,1456299238,gunawan_subiantoro_rahardjo,https://instagram.fsub32-2.fna.fbcdn.net/v/t51.2885-19/491460888_18504974437043239_6322750540181800914_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fsub32-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QEvbOGCUyS9zFediBL9djHL8yBP3E21qasBk7rncST7WdZSVe7lwBlZxBM2gKZfAtg&_nc_ohc=Ko7zUJ7Y4A4Q7kNvwHM2GDD&_nc_gid=kRf-JKYaxSpGeLmBhDWiDQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfjSCLJUI6_i_XAbV3RMYAD9aN5petDDugExLN_Cw2ZekQ&oe=692089CE&_nc_sid=0985b0,,2025-11-17T11:20:12.713714
DJk7cyfvtmd,https://www.instagram.com/p/DJk7cyfvtmd/,18503748889031441,@gunawan_subiantoro_rahardjo baik pak Gunawan 🙏 -w,1747217672,2019411880,pdamsuryasembada,https://instagram.fsub32-2.fna.fbcdn.net/v/t51.2885-19/336446109_607672788041419_9063785012397573163_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fsub32-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QEvbOGCUyS9zFediBL9djHL8yBP3E21qasBk7rncST7WdZSVe7lwBlZxBM2gKZfAtg&_nc_ohc=rQNyO7tB4PEQ7kNvwHYf0BU&_nc_gid=kRf-JKYaxSpGeLmBhDWiDQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Afj7Zc3amR6_uJEQtqiNbpAQ5edmKDOqycleaWnD7rnmqA&oe=69207329&_nc_sid=0985b0,,2025-11-17T11:20:12.713720
DJk7cyfvtmd,https://www.instagram.com/p/DJk7cyfvtmd/,18290292265180249,"@pdamsuryasembada maaf nanya, kalo SOP di pdam itu. Follow up aduan sampai tindak lanjut. Butuh waktu berapa bulan?",1747229239,3697742412,ardhanaa.aar,https://instagram.fsub32-1.fna.fbcdn.net/v/t51.2885-19/32761368_216424412303722_3814979068307177472_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby40OTMuYzIifQ&_nc_ht=instagram.fsub32-1.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2QEvbOGCUyS9zFediBL9djHL8yBP3E21qasBk7rncST7WdZSVe7lwBlZxBM2gKZfAtg&_nc_ohc=kVV0cUTEI64Q7kNvwHteSb4&_nc_gid=kRf-JKYaxSpGeLmBhDWiDQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfirHYr_iuYfBtNyxiZKpveKclfFsW_Bw82uOCKFEPvweQ&oe=69207F44&_nc_sid=0985b0,,2025-11-17T11:20:12.713727
DJk7cyfvtmd,https://www.instagram.com/p/DJk7cyfvtmd/,18030615305421610,Min ini kenapa di kalijudan 9 air nya nyala kecil sekali?🙏🏼,1747275381,747037848,nickname_bayu,https://instagram.fsub32-1.fna.fbcdn.net/v/t51.2885-19/106382018_277541096694268_7909929847654156985_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fsub32-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QEvbOGCUyS9zFediBL9djHL8yBP3E21qasBk7rncST7WdZSVe7lwBlZxBM2gKZfAtg&_nc_ohc=R7cM39X-GsUQ7kNvwFUhaCx&_nc_gid=kRf-JKYaxSpGeLmBhDWiDQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Afg0rlNW5GuHxqi-qH5LnTCoFvY2o58-YZL9gQUWBKaQ_A&oe=692065B7&_nc_sid=0985b0,,2025-11-17T11:20:12.713733
DJk7cyfvtmd,https://www.instagram.com/p/DJk7cyfvtmd/,18027142952670709,"@rizqyafwanhasibuan Selamat pagi pak Rizqy, mohon maaf atas ketidaknyamanannya. Silakan DM kami data pelanggannya. Terima kasih -w",1747630555,2019411880,pdamsuryasembada,https://instagram.fsub32-2.fna.fbcdn.net/v/t51.2885-19/336446109_607672788041419_9063785012397573163_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fsub32-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QEvbOGCUyS9zFediBL9djHL8yBP3E21qasBk7rncST7WdZSVe7lwBlZxBM2gKZfAtg&_nc_ohc=rQNyO7tB4PEQ7kNvwHYf0BU&_nc_gid=kRf-JKYaxSpGeLmBhDWiDQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Afj7Zc3amR6_uJEQtqiNbpAQ5edmKDOqycleaWnD7rnmqA&oe=69207329&_nc_sid=0985b0,,2025-11-17T11:20:12.713739
DJk7cyfvtmd,https://www.instagram.com/p/DJk7cyfvtmd/,17907468444148532,Slow respon gini diDM ... Airnya gimana nih gak nyala,1747800418,10854345627,agsprwnto29,https://instagram.fsub32-1.fna.fbcdn.net/v/t51.2885-19/359779940_182016461352658_6391955873632722967_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fsub32-1.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2QEvbOGCUyS9zFediBL9djHL8yBP3E21qasBk7rncST7WdZSVe7lwBlZxBM2gKZfAtg&_nc_ohc=Q7ORLlcMteoQ7kNvwHjpa5S&_nc_gid=kRf-JKYaxSpGeLmBhDWiDQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfgZrkL3AHi7-V6deEZlxY4Tb_OajClfTwiz2RJALfLtpA&oe=69206CE1&_nc_sid=0985b0,,2025-11-17T11:20:12.713746
DJk7cyfvtmd,https://www.instagram.com/p/DJk7cyfvtmd/,17894661261232795,"@agsprwnto29 Selamat siang pak Ags prwanto, utk gangguan suplai air di Bandarejo tsb disebabkan oleh performa pompa cluster yang menurun dimana diagendakan penyusuran (tracing) penyebab penurunan tsb oleh petugas. Mohon maaf atas ketidaknyamanannya. -w",1747814663,2019411880,pdamsuryasembada,https://instagram.fsub32-2.fna.fbcdn.net/v/t51.2885-19/336446109_607672788041419_9063785012397573163_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fsub32-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QEvbOGCUyS9zFediBL9djHL8yBP3E21qasBk7rncST7WdZSVe7lwBlZxBM2gKZfAtg&_nc_ohc=rQNyO7tB4PEQ7kNvwHYf0BU&_nc_gid=kRf-JKYaxSpGeLmBhDWiDQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Afj7Zc3amR6_uJEQtqiNbpAQ5edmKDOqycleaWnD7rnmqA&oe=69207329&_nc_sid=0985b0,,2025-11-17T11:20:12.713753
DJk7cyfvtmd,https://www.instagram.com/p/DJk7cyfvtmd/,17975939675845471,"@nickname_bayu Selamat sore pak Bayu, mohon maaf atas kendala yg dialami. mohon dibantu nomor pelanggan, alamat dan nomor HPnya. Terima kasih -w",1747814688,2019411880,pdamsuryasembada,https://instagram.fsub32-2.fna.fbcdn.net/v/t51.2885-19/336446109_607672788041419_9063785012397573163_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fsub32-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QEvbOGCUyS9zFediBL9djHL8yBP3E21qasBk7rncST7WdZSVe7lwBlZxBM2gKZfAtg&_nc_ohc=rQNyO7tB4PEQ7kNvwHYf0BU&_nc_gid=kRf-JKYaxSpGeLmBhDWiDQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Afj7Zc3amR6_uJEQtqiNbpAQ5edmKDOqycleaWnD7rnmqA&oe=69207329&_nc_sid=0985b0,,2025-11-17T11:20:12.713759
DJoUCilzmRD,https://www.instagram.com/p/DJoUCilzmRD/,17868141987369145,Daerah simo gunung kok dari kemaren air mengecil sampai tidak keluar ada apaa yaaa,1747236501,1239621316,ikayuniasih,https://instagram.fsub32-2.fna.fbcdn.net/v/t51.2885-19/579683332_18542640712005317_1815132260793802622_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fsub32-2.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2QGDa-RF1Rov47yJvqAy52KF3qXFU5AbBEDvKNyLSaPZXA4YfsA6rWzFao8dLcfo1Ko&_nc_ohc=MG0MBpWwT10Q7kNvwE3My2e&_nc_gid=aNLuSSCGOjkGicBj0MwZ0w&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Afj_dRr6g05kl2z_lGnkMEGzVhW1AIMrsClRCToUfDzIDA&oe=692073C2&_nc_sid=0985b0,,2025-11-17T11:20:48.002366
