comment_id,komentar,cluster
17902575438272898,@pdamsuryasembada beneran min di pondok Benowo indah seharian ini PDAM GK keluar sama sekali coba di cek lagi sudah bener atau belum yg di betulin di sememi kemarin karna dari pagi saya coba nyalakan air GK keluar sama sekali sayaa 3hari GK mandi sama sekali karna sakit sekalinnya sudah sembuh malah krisis air pondok Benowo indah kebacooot,932
18181149328344178,@pdamsuryasembada sedang proses kapan di kirimnya min yg di butuhkan bukan janji aja tapi air😢,748
18155985076392597,@pdamsuryasembada GK wes min malah iso2 loro maneh aku min gara2 angkat2 banyu,574
18107199100592632,@pdamsuryasembada iya pak airnya nyala sedikit. Ini sampai kapan ya pak,836
18090271324846663,@pdamsuryasembada belum keluar,268
17946633701919012,@pdamsuryasembada pbi blok AA dan BB blm nyala min,832
17991380579851188,"@murdaningrumnining sering bgt ky gt y kan, informasi hr rabu mati, malah kamis nya yg mati, qt udh kadung nampung air di ember2 tp matinya besoknya, air di ember udh kadung kotor jd sia2 ga kepake",671
17874708111429162,"Gr2 air mati seharian, pedagang UMKM sampe terpaksa libur dagang, krn qt jualan jg butuh air 😢 sedangkan tagihan cicilan tetap berjalan😢",15
18099661042712384,"Kapan hidup ni daerah Sememi seharian ga pup, mandi, dekil pula",173
17993620163848691,Haloo min mau tanya kalo air keluarnya cuma malam aja apa bisa diperbaiki ya?  Kapan hari ada petugas yg mengganti meteran katanya bisa normal lagi setelah diganti. Tp ttep aja air kluarnya jam 11/12 malam,131
18058285598551771,"@pdamsuryasembada PBI... Smlm udh nyala knp skrg mati lg? Ini knp sih air dimatiin g ad pemberitahuan gini.. Sya pnya bayi loh, sya jualan UMKM jg.. Terhambat bgt klo wilayah SBY barat sini PDAM sering mati, nanti klo tagihan air ga dibayar malah asal matiin jg dr pusat.. Haduuhh",638
18074969312179829,@___icechocolate55 skrg mati lg mbk PBI 😢,401
17969871641957604,"@cynthia_larasati15 bener bgt ini komen nya😂 dlu ga jarang bgt ya perbaikan2 gni, skrg sering perbaikan sering mati jg, tp tagihan tetap berjalan no ganggu gugat wayae bayar kudu bayar 😆",287
18434966470103850,"Min wilayah bulak banteng gak nyala darii kemarin, ini laundry pada numpuk, masih belum nyala pagi ini, andalan omset kami weekend min, ini kapan nyalanya",914
18081571979009111,"Melekan ngenteni banyu bendino, piye iki. Air daerah PBI mati",405
18066882236601907,@pdamsuryasembada ini mati lagi? Kemarin malam juga air kecil ga mau naik ke tandon,659
17945594334048119,"Benowo bagian barat pucuk gak metu blasss, Sampek kapan Iki min adminn?",858
17844051369586919,@sandyirwansyah hanya keluar malam saja jam 10 ke atas. Tadi pagi jam 5 sudah mati lagi sampe sekarang. Pondok Benowo Indah Blok QQ No. 3,927
18060080771449861,"WOY AIR SURABAYA BARAT SEMEMI KOK TIBA2 MATI, MAU MANDI PAKAI APA INI",453
18084609674502353,min pbi dr jam 5 mati smpk sekrng kok blm nyala😭punya anak min air adalh kehidupan min😭,407
17980379939761261,"Surabaya utara, wilayah Lebak air nya mati minn... Nyalain Sanyo dari jam 10 pagi smpe skrg hampir 1 jam air tak kunjung keluar""",913
17977406720922278,@shinazugawa_sanemii_ apa ada perbaikan ya?,325
18050710814334534,"@pdamsuryasembada boleh min saya tunggu sekarang pbi blok u, blok AA, blok BB",536
18321264739245118,@pdamsuryasembada mohon dikirimkan tangki air bersih,750
18116854258471856,@murdaningrumnining saya sudh kirim dm min nomernya mohon min sudh darurat 😢,751
18075559181154242,"Daerah mleto manyar sabrangan kok mati airnya... Nyala sehari matinya lbh dr 3 hari, pake pompa air sama aja... Gk keluar",638
18080993987044623,Daerh pbi min air mati tolong min uda krisis air 🙏,404
17897202357320301,Keputih ga keluar air,270
18075210022906054,"min ayo min air sumpah susah gk ada air min 😢lain kali bikin pengumuman itu yg tepat dan jgn dadakn min, harus sesuai min klau mati hari rabu ya mati rabu jgn matinya kamis😢",642
18120676510459940,okey makasih infonya,64
17876124075330412,Tapi ini udah tidak nyala loh :”),638
18062674712612967,Sido mati ta banyu e iki?,638
17896101699184851,😢😢😢😢aduh min.. Aer mati lagii.. Gak mandi lagi loh berangkat kantor... Semoga cepat nyala ya min... Aamiin😢😢,874
18097090093680309,kok gina gini aja min ya Allah 30 menit apanya min sdah dri kmren mati nya,643
17946178769922857,Kok akhir” ini airnya sering mati😂,638
18080109704035366,Gayungsari barat X air nya mati.. Kapan bisa nyala?,201
17919113340187582,"@pdamsuryasembada untuk daerah Pakal akhir akhir ini sering mati kak, apalagi dijam 5-7 pagi dan 4-6 sore sama sekali tidak keluar airnya",675
17845040340576688,@pdamsuryasembada lokasi di kendung,714
18505327441071721,"Ini TAMBAK WEDI BARU GG 5 Tiap hari gak nyala terus gmna ??? Susah mau aktivitas, sampai harus mandi pakai air galon karna gak keluar sama sekali airnya",158
18068864735029278,"iki daftar pdam , pasange ancen suwi ta ?",501
17892193410355194,Area Medokan ayu mati juga min?,247
17884972158385903,Medayu skrg mati ya? Ada perbaikan ta min?,323
18099193378662565,Untuk wilayah sekitar mulyosari air skg masih mati,28
17998570148823766,@pdamsuryasembada nyala nya kapan?,202
18310043755219349,"Kalo bayar telat, kena denda.. Kalo pdam seenaknya mati murup, cuma minta maaf😂😂",937
18097321420737563,Apa sudah selesai pengerjaan nya?,147
18145989211425716,Sekitar tempurejo bisa hidup kapan ini airnya? Apakah masih lama? Sudah tlfn call center tp gak bisa,168
17960036456850699,@pdamsuryasembada tp air blm hidup sampai sekarang,836
18017912510788275,Rungkut terkena juga,734
18172966633367071,MEDAYU UTARA SEJAK SIANG GAK ADA AIR,717
17880364578404699,@pdamsuryasembada mhn maaf kira2 sampai kapan y min?,705
18309899017221342,"Dharmawangsa kok masih keluar kecil ini gimana, dari kemarin malem mati baru keluar kecil sampe malam ini",250
17846992053583419,Daerah menganti udah dua hari gak nyala info nyala kapan min,847
18047081363663624,bulak banteng belum hidup dari pagi sampai sekarang😢,829
18375608689194232,Wilayah jelidro sambikerep airnya mati lg dr kmrn mlalam sampai malam ini belum nyala min solusinya bagaimana ya?,842
18082397059779552,"Barat kok sering men gangguan air, aslinya dr kmarin tgl 13 sdh puelan aliran airnya",240
18524959555013664,"@budiwiratmo bener seharian mari nyala, kl nyala juga kecil ga bisa masuk bak kamar mandi. Tolong bantu @pdamsuryasembada area gayungsari dong.",905
17872257216442238,@rosa_berduri mati* nyala,213
17983353572871525,"warga mojo bener2 sampai jam 11 malam air baru keluar itupun pelan bgt, biasanya jam 9-10 air udh nyala deres.. dari kemarin2 air susah bgt nyalanya... ini ada apa min?",162
18066966368593351,"Daerah kedungasem kedungbaruk juga mati dari sore sampai sekarang jam 11 belum nyala
Perkiraan kapan nyalanya min?",857
17844786240591650,"@budiwiratmo daerah Wisma Pagesangan juga, menyusahkan sekali. Malam ini juga mati lagi airnya, telpon call center juga tidak bisa, luar biasa",165
18044847524400141,"Jam segini wilayah Pakal Surabaya sudah mati air nya, katanya jam 9.30 baru gangguan, ini udah terdampak parah dah @pdamsuryasembada",30
18018414050786250,@pdamsuryasembada menganti kepatihan min gak nyala nyala,848
18527973118057790,@pdamsuryasembada udah dari senin pagi tapi malam nyala ternyata selasa mati lagi sampek sekarang belom hidup,855
18065414309599351,"@pdamsuryasembada Terimakasih banyak, tolong proyek box culvert di beri peringatan, sudah hampir 3 minggu membuat air sering mati dan itu sangat meyebalkan",137
17976286481938034,"@pdamsuryasembada belum ada perubahan. Air mengalirnya lebih kecil dari kemarin. Please tolong dibantu hari ini ya min, hari ini air sama sekali ga bisa masuk kamar mandi sama dapur. 😭",906
18105183514538130,@pdamsuryasembada saya wa ke no hotline PDAM tapi lupa no pelanggannya🥴 mohon dibantu. Upahmu besar di Surga😍,973
18090846922862190,kok gina gini lagi min sdah air nya nyalanya gak lancar tapi mota mati trus dr kmren mati sampai skrg,853
17863372719496715,Air PDAM keruh,560
18068141885353392,ini perak emg lagi mati airnya?,644
18067095173361551,"@pdamsuryasembada maaf kak, ternyata sudah nyala. 🙏🏻",202
17919669387186892,"@pdamsuryasembada malam ini dicek sama petugas, warga lain juga lapor pak. Semoga segera ditindaklanjuti masalahnya. Makasih min. Udah gercep",876
18525576262014458,"@pdamsuryasembada min, siang tadi ada info pipa bocor depan rumah gayungsari barat x no.25 akibat galian box culvert.",123
18328448539237328,"@pdamsuryasembada belum lancar min. rumah2 warga sini sama, masih kecilll sekali airnya. mungkin gara2 pipa bocor di depan rumah jl gayungsari barat x no.25 itu masih bocor min 🙏",124
17955234837006175,Kenapa tagihan saya jadi melonjok drastis yaa??? Biasanya kurang dari 100 kenapa skrng mahal sekalii... Air pdam rumah tangga pemakaian sampai 97m3,179
17871828093443141,"@pdamsuryasembada saat ini air pdam di area kami ini sudah cukup lancar dan jernih, walaupun belum seperti saat normal. 
tapi warga kami sudah sangat senang dan terbantu.
terima kasih banyak buat semua kawan2 pdam yang sudah berjuang membantu & mengatasi keluhan warga.
semangat 🔥",893
17896486197322250,hari ini daerah bulak banteng seharian gak hidup min 😢,366
18070013420247819,Beneran 30 menit kah? Atau seharian lagi kayak september kemarin min? Waduh ruwet nek gitu min😢,784
17909299632238845,"aduh pdam, gayungsari barat area sekitar resto kampoeng steak, tiap hari mati nyala airnya. nyala pun cuma beberapa jam, ehh mati lagi. dan, kalau nyala, ada aja 1-2 rumah yang tetap mati (tidak kebagian air?) dan saat ini kebingungan tampungan airnya sudah mau habis. tolong dibantu, pdam. 🙏",214
18073848437276018,@budiwiratmo bener bgt kak. Gayungsari sekitarnya masih mati ini. Nyala cm bbrp jam itupun debitnya kecil terus mati lagi,45
18038776109701462,Wil klampis ngasem airnya mengecil....apakah ada perbaikan dr pagi dampai sekarang. Trmksh,955
17982955676865171,"Coba di wolak walik min, matenge ben roto🔥🔥🔥",590
17983280486860713,panas banget memang min 😢🔥,460
17989378952723453,rill panas poll,462
18069932849251475,Panas e bisa buat dadar telur 🔥🔥,464
18092306587895686,Butuh kipas jalan🙏🏻🙏🏻🙏🏻🙏🏻,747
17857224591537461,Min area medayu mati air nya,720
17994289589698389,sby panass🔥,461
18043435148448303,Rasa ne kyk nang nduwur e kompor listrik min,492
18099760198733755,"Panas potato potato, tetap on fireee 🔥🔥🔥🔥",222
18074917912933532,"kipas angin berasa nyemburin api, saking panasnya",466
17955426186008872,"Gak terimo🌡️ 35º min, rasane clekit clekit 🌡️38º 🥵",694
18101582818649224,"sampe"" kipas angin rasa hair dryer🔥",711
18408497797140866,dadi opo maringene bundaran waru,575
17970089798951480,Semangat mimin proyek nya 🔥,620
17928149043136484,Halo min dftar pasang baru via wa kok ga ada respo  lagi ya? Apa harus lewat aplikasi CIS saja?,107
18102018916631342,"@pdamsuryasembada maaf kira kira sampai jam berapa ini.. saya sejak siang sudah tidak ada air tidak bisa apa apa, belum mandi tidak bisa buang air dsb",814
18335474182224284,"Awak rasane garing, kalah iwak teri 🥴",780
17912344542232711,malang dingin min🥶,576
18016980293609477,@pdamsuryasembada perkiraan sampai jam brp ini min.. kudu nangis iki,706
18096541594759603,Min @pdamsuryasembada  daerah jelidro mati 2 hari min,645
17944202396932399,Panase ndunyo dirasakno bareng ... panase ati sopo sing duwe....hehehe....semangat sehat tukang ledeng....❤️❤️❤️🔥🔥,119
18080306669515668,Pak...Manukan Adi dekat SMA 11 air mati,348
17965079834961644,"Mulai hari Senin 13 okt pagi mati trus siang nyala, hari Rabu sama gitu jg sekarang jum' at mati lagi jam 07.30 pagi...sampai skrng blm nyala...sampek mandi aja susah",159
18097777702707913,"Iki sek panas e ndunyo , gak sepiro😢",699
18074291417144314,Proyek  box culvert di pagesangan msh terdampak atau tdk ya? Ngga ada pengumuman tp disini air pagesangan mati,138
18041920280680843,Ini sampai kapan ya? Bhaskara gak keluar air sama sekali,372
17976826916928439,"Pagi admin, air di daerah mleto sukolilo tidak keluar sama sekali dari shubuh sampai sekarang hampir 5 jam😣",859
17967622880967069,"halo min. izin tanya. kalo di suatu area, pipa besarnya rusak kena galian box culvert, sudah diperbaiki. hampir semua rumah sudah lancar airnya. tapi ada 1-2 rumah yg tetap mati airnya. gimana ya min? makasih min 🙏",141
18114460711478041,"@pdamsuryasembada kebetulan saya pengurus kampung (rt) yg sedang membantu warga yg mengalami kasus seperti di atas. stop kran sudah posisi terbuka, air tetap tidak keluar. apakah ybs sebaiknya mengajukan keluhan/pengaduan via wa pdam?",922
18308500633247551,@pdamsuryasembada siap. saya akan infokan pada warga tsb. sementara terima kasih infonya ya min 🙏,67
18054985211282917,"Min admin saya tlfn call canter sibuk"" trus pdam bagaimaana, siurabaya panas air 2 hari ngak nyala (daerah tambak mayor barat a1), telat bayat denda gk aturan tpi komplain lama respon",920
18097569337672906,Aduuhhh mandi kantor lagi,595
18052465070308375,Semoga cepat selesai sebelum pagi 🤲,623
18065500334595464,katanya jam 9 kok udah mati 😢,638
17862698457487256,ayo min semoga pengerjaannya tidak molor lagi,142
18148058632410844,Rumah sya ciliwung kok mati ya pak airnya dri sore smp skrng,384
17950444647032425,Bendino kok gangguan ae. Pegel ngerasakne banyu,589
18083790242489831,Menanggal ada apa lagi ya admin? Kok airnya mengecil saat ini mati.,379
17866208286468142,@pdamsuryasembada Klakahrejo lor,577
17874442215430645,halooo paaak @pdamsuryasembada samapi skg pukul 05.00 sumberejo benowo belum menyalaaaaaaa 😢😢,230
18042833300446518,"@pdamsuryasembada Ya Allah saya air udah mati dari pagi kok. Kemarin udh mati 2 hari ,masih lagi. Infonya telat pulang.",74
18092227981835401,Alhamdlullah pak 05.29 air menyala walaupun kecil terima kasih,36
18119639563513075,Min @pdamsuryasembada  tolong cek inbox 🙏🏻,498
18083933678301673,@pdamsuryasembada tidak keluar dari jam 4an subuh.. ini ada apa ya Pak Bu? Tidak ada pemberitahuan nyaa ... Setiap hari kok ada ajaa masalahnya,92
18533814481043614,"@pdamsuryasembada iya tidak keluar airnya pak dsri jam 3 mulai mati, tadi pagi jam 4 subuuh saya tu liat ada pekerjaam bego lg gali2 situ tp kok diurug lagi. Padahal kemarin kan area situ sdh ditutup kok digali lgi tutup lg.  Apa ada kebocoran lagi? Mohon pengecekannya krm kan ga ada info sama sekali. PDAM mati saya mau kejar produksi kesulitan",380
18061588463387987,Air di daerah Wisma Pagesangan juga kecil sekali. Ada apa yaa ?,827
18070568336226565,"@rii.roo iya benar air selalu ada masalah sejak tgl 29 September sampai sekarang di  daerah wisma Pagesangan, sering mati.",825
18115589101540368,@shafaardini Menyusahkan sekali 😭,537
17927313288136719,"Min, sampai siang ini rumah saya di PBI belum keluar airnya min 😢",190
18290652031258052,Kok sampai sekarang airnya belum nyala ya,836
18371750665146465,"@pdamsuryasembada Kendung pak, belakang RS BDH",715
18536712346014938,"@shafaardini  sdh sejak lama malah kalo proyeknya pemkot dari pak @ericahyadi_  selalu aja area sini sering sekali bocor kena bego dulu yg sebrang pas per 3 an alfamart sebelum 2025 kan jg gt dan kerjakannya lamaa pekerja2nya. Beda dgn area lain bisa sat set dan lebih ati2,  shg jarang sekali ada kebocoran pipa di hampir setiap titik. Mohon pak pak @ericahyadi_  kapan ini selesainya? Warga banyak dirugikan, ga ditutup2 usaha pun omset. Parah banget.",981
17927960823112997,@pdamsuryasembada apakah sdh ditangani? Estimasi selesai jam brp?,515
18539995765056841,"@pdamsuryasembada terpantau malam ini sudah nyala min, semoga lancar sampai seterusnya, amiiiiinn",835
18044679563678526,Tolong air mati di sememi sdh 2 hari katanya 8 jam.... Tgl 15 sampai 17 mlm blm nyala,854
17873211210432556,Update wilayah sememi kandangan rejo air mati min,23
18068500907593579,"Mohon info pengerjaan nya apa masih lama? Karena daerah bhaskara  air nya sampai sekarang mati, tidak keluar sama sekali",126
18095296804774192,"Selamat malam saya mau infokan aliran air di rumah Renny mati akibat pipa PDAM buntu dampak pengerjaan box culvert.. mulyosari,, sudah laporan dari hari rabu malam sampai jumat ini belum ada respon dari petugas PDAM dan belum di betulkan hanya janji janji nanti ada petugas yang menghubungi,, SEHARUSNYA CONTOH PLN yang mengedepankan pelanggan dengan ONE DAY SERVICE bukan janji janji terus tapi tidak di betulkan!!! Jalan bhaskara 4 no 10 segera di perbaiki jangan janji terus",538
18116598301542608,"Bismillah betulan besok di kerjakan karena sudah mati 3 hari,, bisa menghubungi di no hp 081130700551 semoga tidak janji lagi😔",4
18068767055522583,Hobi banget matiin air...seminggu udah 3x...kemarin yg dikerjain apa ya...kok tiap hari info matiin air😡😡,310
18055501181278922,Sattt yg kemarin aja airnya kecil sekarang malah ada perbaikan lagi..sattt,952
18109090639589698,Arepe meso kenek pasal,735
17928934794111518,@pdamsuryasembada percuma wa...slow respon,612
18080936696045443,"Kok jadi terus terus an ya Pak???? Mati air berhari hari ,nyala brp jam ,abis itu mati lagi ada perbaikan lagi .",329
17904058992273842,PBI lagi. Ancen muatane ANCUK,399
17986968905903469,@pdamsuryasembada asuw baru kemarin tengah malam air nyala di PBI. Hari ini mati lagi. Uasuw karepe opo iki COK.,408
17988652625894992,@rudipriyanto1983 wes ra urus mas. Pesohi ae. Aku kemaren sek sopan ngomong e. Dino iki ora sudi. Jen DANCOK TENAN @pdamsuryasembada,785
18023313257572057,"@pdamsuryasembada kendung itu di bulan lalu itu sudah dibongkar, kok bulan iki bocor maneh. Bulan lalu yang dikerjain apap Cok?",470
17944346787062422,"Tolong @pdamsuryasembada dicarikan solusi nya. Jangan seperti diulang² terus. Saya tahu gak ada yg mau pipa bocor apalagi pihak pdam sendiri. Tapi alangkah baiknya cari solusi nya supaya gk sering bocor, atau kalo pun bocor bisa diperbaiki dgn waktu cepat tanpa menghambat aktifitas warga yg membutuhkan air. Karena air pdam ini warga bayar bukan bantuan gratis. Apalagi tagihan air jg tidak murah.  Kalo sudah tahu sering bocor pipanya,harusnya cari solusi pemerintah. Saya harus tag siapa supaya ada yg peduli pemerintahnya. Ini masalah bukan masalah kecil yg di ulang² terus, kalopun masalah kecil jg gk bagus kalo diulang² tanpa ada perubahan dan perbaikan.",956
18044535842430195,"@lee_chamoomilee dan jawaban balasan jgn template.  Mohon maaf dan masih dlm perbaikan, bantuan air tangki gratis.  Kalo pun di bantu, pertanyaan nya yg gk punya tandon terus air bantuan bisa di simpan dimana? Kalo cuma isi bak kamar mandi saja ya bukan solusi juga. Tolong berpikir cari solusi nya",756
18061337336177252,Tandon belum ke isi udah mati lagi,660
17962835666995878,@embeecks.eblast woalah yooo maneh gak ados maneh.... 🤣 cok segawon,614
18073316339179405,@lee_chamoomilee setuju,539
18054187661646420,"Ya Allah min, minta tolong banget min di usahain lebih cepat dari perkiraan waktu aku ga menuntut min tapi ya apa ya min aku kemarin di PBI itu air udah ku abiskan sengaja tidak aku isi supaya apa supaya pas aku balik dari perak ke pbi air itu bening soalnya kemarin abis perbaikan juga dan nyala tapi airnya butek super butek nah tujuan ku habisin tandon supaya Minggu pas aku balik PBI aku nyalain air airnya bening lah kok Minggu malah ada perbaikan lagi toh min min, Iyo lek perbaikan nyala-air bersih/jernih Iki ga, perbaikan-nyala-butek-cuilik maneh debit air e innalilahi ya Allah min min, minta tolong banget usahain selesai sbeleum perkiraan waktuu",285
17926539825016616,Tiap minggu dibuat emosi sama perkara mati air🔥 sedih bgt,311
18077433008119417,@pdamsuryasembada mau Kate nyiram taman gak isok,700
18065123771613332,@embeecks.eblast demo.en ae mbeck,540
18142481044428021,"Gara2 mati kemarin airnya butek knp ya? Sampe kapan bening sebntar butek lagi.. baju dicuci malah makin kotor, gatau tdi pagi ternyata msih butek, skrg ya masih butek, hbis mati kualitas menurun😢",646
18414042058115910,tidack ada update lagi ini? Besok senin yakalai mandi dikantor~~~,480
18053740190307091,"Sekedar mengingatkan, Motto PDAM Surabaya adalah ""Kami melayani lebih baik"".

Seminggu ada 3x gangguan di lokasi yg jaraknya berdekatan, kenapa tidak dikerjakan bersamaan sehingga tidak menganggu pelanggan.",979
18097938328673153,"Hello PDAM, di Pondok Benowo Indah sampai skrg lho pak, air mati total...",925
17862409167434458,@pdamsuryasembada pondok Benowo sampai sekarang masih mati lho pak,926
17909151072252417,"tolong ya min daritadi blm tdr karna harus nandon air, mana debit air yang keluar sekecil itu",255
18152305795407958,Min belum menyala air dirumahku 😢. Bingung yg mau mandi sama sholat apalagi lumayan jauh dari masjid,171
17925347616118951,Asemrowo/tanjungsari 2 hari ini air ga nyala 😢,225
18093003979838820,"@pdamsuryasembada ng omahku griya surabaya asri gorong sek mati iki ape umbah umbah seragame bojoku yo mikir gaonok banyu disanyo banyune butek 3dino di pateni banyune, awak dewe iki bayar paklek duduk subsidi",887
17863633329484500,@wildanrobih sumberrejo mbak😢,541
18406438246187097,"@pdamsuryasembada min PBI jam 6-7 pagi kok susah keluar airnya? 

Apa harus dipompa pakai sanyo ya?",811
17888473542242292,Ini daerah jojoran apakah mati ya airnya?,647
17857336176540242,Sekarang wilayah Krembangan tidak keluar airnya. Dan tidak ada pemberitahuan sebelumnya. Bagaimana ini min,80
18071762354223611,"@pdamsuryasembada sudah terima kasih, air juga makin deras dan lancar. Bravo PDAM Surabaya",773
18085876171941866,"ngene ngene ae ki sdah tgl 19 dr tgl 15 ra nyala ki yaopo uang habis cuma buat beli air galon kmaren di tarik tagihan air nk tagihan air ae gak bsa telat , skali telat kena denda tp air gak pernah nyala wes kterlaluan nk kayak gini😡",14
18066076976597369,"Dari tgl 17 ada perbaikan aja aliran air wilayah sumberejo debet air mengecil sampe isi kamar mandi aja susah, hari ini perbaikan lagi..sampe kapan aliran air bisa normal kembali?",907
18044805302426225,Rekor... Ckckckckckcck,542
17947067339919401,Nemen😢😢😢😢wes2 @pdamsuryasembada,583
18106635658612280,@aaaudiye_lyv mbk ya pbi ta,396
18114156874557036,Terusno wes terusno....patenono terus banyune...mengko lak solusine mobil tangki air...bongkaren wae instalasi pipone...wes ra usah nggawe pdam sisa...mbalek jaman bahula maneh ae cok....,117
18317601676171794,PDAM gateli bolak balik mati tok ae su blok,387
18075925172232613,"Titenoni yo, wes sak ulan iki mulai tgl 18 sept sampek saiki 19 okt, banyune bolak balek mbok pateni, nek ngalir pun debit e cilik, mari ngunu nggawe alasan opo maneh kanggo mateni banyu...nggateli tenan...",903
17921027448176676,"ya allah pak knapa harus terus menerusss , sklian biar ga bolak balik . maslahnya d rumah ini ada lansia yg g bisa kalau air terus mati . sebulan coba deh brpa kali mati mati mati . kok heran jadinya",638
17846485923567446,Msok wes 2minggu lek lek an ngenteni banyu metu gaes.... Lek gak jm 2bengi y g metu.. Trs kiro2 sampai 1bln ta iki aq g turu ngenteni banyu... Giliran byr telat kene dendo.. Bantu bendino g metu2.. Gawe Sanyo 1bln y legrek gaes listrik e... Iy lek listrik subsidi listrik mandiri gaes alias byr sendiri... Sekalinya metu banyune ky got ireng akeh letek e...y opo gaesss,494
18045691826394840,"Tiap Minggu Lo perasaan gangguan air, pipa bocor terus Lo, heran bget",299
18108327730606781,"Ya Allah jane merek pipa dengan kualitas opo yo seng di pakai @pdamsuryasembada iki 🤦🏼‍♀️ kok sitik2 bocor, air mati, woilah bayar tetep malah makin mahal bolak balik mati, terus nek minggu2 mati umbah2 seragam e yak opo cak, kok nganti ngelus dodo aq karo @pdamsuryasembada iki, dipikir air tanki solusi yg tepat, pikiren iku kudu kolektif RT nek mesen dewe banyu sak tanki iki di wadah i opo seng gak duwe tandon coba pikiren sek @pdamsuryasembada wes bener ta solusimu iki",362
18062946374408002,Apalagi yg nggak pakai pompa....,578
17987792903730874,kompensasi yo g ono.. piye pak @cakj1,603
18011648909630713,Kok bolak balik gangguan heran banget,298
17921693718170606,Minta tolong penjelasannya knp pipa bocor bisa barengan seperti ini,473
17879110011306728,"pak aq punya anak 2 kcil"" saiki lagi pup gak ono air pak beli galon gak ada krn di ge tandon orangnya sdri pak ya Allah pak"" trus kon nyeboki ge opo pak 😢 shalat z btuh wudhu pak trus ra tau ados awak pliket kabeh mok kon tayamun",889
18270033898304273,"aq ki ngontrak pak ra ono tandon air 😢😢 mati kok ra kiro"" sampek pe sminggu",860
18057316529206665,"Ada kebocoran selalu air mati, yg membutuhkan air bagaimana ?",321
18530058091027729,@pdamsuryasembada bisa dong pak untuk diadakan keliling air bantuan di daerah dreaming land,491
18064316867096422,"Gak isok berkata"" aq wissan reg mbuh aturren trus awurren 😭🔥",579
17892983565347528,Koo podo protes bayu mati . Terus lek bocor2 gk digenakno ngono ta rek . Astagfirullah,393
17878918797471246,Ya Allah Di rmh saya blom sampek keluar air nya sdh mau mati lg ... tagihan air makin mahal tp tak bisa pernah lancar dpt air nya,180
18061006343174769,"anakku lg diare pak, soro nemen ngene iki lek banyune mota mati ae, kemarin sdh seharian, malam bru nyala 😢 terpaksa malam2 saya nyuci , mandi keramas, untung sby lg panas2e pak 🔥",919
18094685425760310,"Haduuuuhhhhhhh🔥🔥🔥🔥 wes panase ngene pdam gangguan sisan. Menyala suroboyo🔥🔥 mateng""",455
17980390046763203,Ya ampun payah sekali sih pelayanan mu pdam,966
17988856316854792,Air sudah keluar kecil kok malah perbaikan2 terus,257
18182946001337675,Perbaikan kok ga langsung . Kok bertahap . Kasihan warga terdampak jadi korban,878
18287950642285298,@aaaudiye_lyv telat bayar kena denda . Air kecil keluarnya ... ditambah air galon 😢,252
17987909219887794,Lagi??? Gangguan kok isok berturut turut jumat sabtu minggu. Wayah e wong tandang gawe malah gak metu blas. 🤦‍♀️,312
17893837077205474,"Ya Allah, mari kendung saiki pakal. Wes wes.. ra tepak blas",701
17921120778179263,sebulan dah kesekian kalinya dan tetep dong byrnya spt normal pdhl dah brp hari gak lancar ....,764
18528449050024559,"Pbi loo belum lancar air e, mosok tiap hari begadang nunggu air keluar krna debit air kecil. Skrg bocooorr maneh bocooorr maneh kapan bener e seh pdam iki.... wayahe tagihan byuuuuuuhh regoe meluberr pdahal banyune gatau meluber 😢",884
17922800031035511,Gangguan kok trus,588
18071212877244066,ASTAGANAGA,543
17990015903720910,"Baru nyala pagi tadi , skrg lagiiii. Trs kasih infonya 1 jam sebelum di matiin lagi , giliran telat bayar aja dendanya astagfirullah 👏👏",55
17893657164202140,Besok mana lagi pak yg rusak??? Mau Seminggu loh ini,304
18086326927745359,"pbi lagi yg kmren aja masalah kendung belom nyala airnya sampai skrng, skrg ada tambahan lagi di veteran",196
18096602341705394,Yang Utara kok ga dimasukan?,719
18017847752606252,jambangan baru selatan dan sekitarnya air tidak mengalir  sore ini 17.00,31
18079916492054130,Karah mati lagi,340
17868154935459351,Waktu pagi buat masak mati pulang kerja mati ga mengalir airnya,410
18415978927117025,Karah matiiiu,340
18182987920340730,"Karah nggak keluar blas, ada yg tau knp?",343
18075828974134051,Assalamualaikum min mau tanya daerah Bibis karah apa ada perbaikan kah terimakasih 🙏🏻 dari tadi siang airnya kecil😢,954
18529537843005991,"Halo mana lagi yang perbaikan ini ? Kemarin perbaikan sekarang perbaikan juga kah ? Infonya dong kemarin waktu pagi mau berangkat kerja mati, sekarang pulang kerja mati. Ga mengalir. Masak beli air galon isi ulang terus 😢",146
17865899172469331,Rumah saya gubeng klingsingan kok mati juga airnya. Tolong dong pak masak begini,386
18082340062818359,"@pdamsuryasembada minta tolong, lain kali jika ada perbaikan lagi di infokan melalui RT atau RW tempat yang terdampak.. karena gak semua orang punya sosmed IG",113
18164527225337200,"Dhrmawangsa mati ini airnya, sampe kpn bisa normal lg.? *kok gk ada pmberitahuan yah sblumnya.?",798
18029753186729962,@pdamsuryasembada iya benar tlong informasi perbaikan disampaikan ke RT dan RW setempat.,56
17881577814402706,"@pdamsuryasembada pada saat mati, kran saya on. Akhirnya saya tau udah ngalir , saat pertama airnya keruh. Tapi sekarang sudah normal, terimakasih PDAM",47
17970889253954278,TANGGAPAN YG RESPON AI.....,219
