post_id,comment_id,created_at,username,text,parent_comment_id,comments
DKBW1j0T18_,17909012712148842,2025-05-24 18:17:43 WIB,yunifahnajwa,['cis'],,CiS
DKBW1j0T18_,18082918237614553,2025-05-24 18:33:04 WIB,fatmah_ridha,"['cis', 'customer', 'information', 'system', 'pdam', 'surabaya', 'gercep', 'banget', 'klo', 'jawab', 'keluhan', 'customer', 'ikutan', 'juga', 'yuuk']",,"CIS (Customer Information System) PDAM Surabaya, gercep banget klo jawab keluhan customer @pdamsuryasembada 👏 ikutan juga yuuk @rachma_rahmey @lukman_samp @hermiien.wijaya"
DKBW1j0T18_,18044169158197251,2025-05-24 19:01:27 WIB,maharaniami,"['cis', 'pam', 'surabaya']",,CIS PAM SURABAYA
DKBW1j0T18_,17853496206405243,2025-05-24 20:14:32 WIB,cahyo.hen,"['aplikasi', 'cis', 'customer', 'information', 'system', 'pdam', 'surya', 'sembada', 'kota', 'surabaya', 'aplikasinya', 'keren', 'min', 'tentu', 'sangat', 'membantu', 'dan', 'memudahkan', 'pelanggan', 'dalam', 'mengakses', 'informasi', 'dan', 'layanan', 'air', 'di', 'kota', 'surabaya', 'baik', 'dari', 'catat', 'meteran', 'informasi', 'tagihan', 'pengaduan', 'pelanggan', 'gangguan', 'air', 'dll', 'benar', 'kan', 'semoga', 'terus', 'ada', 'inovasi', 'baru', 'dan', 'semakin', 'lebih', 'baik', 'lagi', 'kedepannya']",,"Aplikasi CIS (Customer Information System) PDAM Surya Sembada Kota Surabaya. aplikasinya keren min tentu sangat membantu dan memudahkan pelanggan dalam mengakses informasi dan layanan air di Kota Surabaya baik dari catat meteran, informasi tagihan, pengaduan pelanggan, gangguan air, dll benar kan @daraayu.tyas @nisameileniasabillah @ayuudhw semoga terus ada inovasi baru dan semakin lebih baik lagi kedepannya"
DKBW1j0T18_,17880740004203471,2025-05-24 20:33:43 WIB,denynovan,"['cis', 'dengan', 'kepanjangan', 'customer', 'information', 'system', 'yuk', 'coba']",,"CIS dengan kepanjangan Customer Information System yuk coba @habibi.wahyu.1 ,@rizkiputri.e , @manadojalanjalan"
DKBW1j0T18_,18075655918907826,2025-05-24 23:18:22 WIB,elvinadiana439,"['cis', 'pdam', 'surabaya']",,CIS PDAM Surabaya @pdamsuryasembada @dhonie9 @achmadnendy @rifqy_r.a.f
DKBW1j0T18_,17920444236091936,2025-05-25 08:50:25 WIB,nmaria.park,"['udah', 'download', 'appnya', 'juga', 'dong']",,@lailyawardani udah download appnya juga dong
DKBW1j0T18_,18170851960336734,2025-05-25 09:55:53 WIB,astyragista,['cis'],,Cis
DKBW1j0T18_,17884984695273432,2025-05-25 10:41:30 WIB,c4k_4l3,"['cis', 'customer', 'infomasi', 'system']",,CIS ( Customer Infomasi System)  @cherli_firmanti @bayukartika50 @thiss.taa._
DKBW1j0T18_,18055522415255177,2025-05-25 10:59:14 WIB,sandicandraandika,"['cis', 'customer', 'information', 'system', 'pam', 'surabaya', 'yang', 'dimiliki', 'oleh', 'surabaya', 'dan', 'bisa', 'di', 'download', 'di', 'playstore', 'manfaat', 'aplikasi', 'cis', 'pam', 'surabaya', 'adalah', '<num>', 'layanan', 'pelanggan', 'yang', 'terdiri', 'dari', '-', 'pencatatan', 'meter', 'secara', 'mandiri', '-', 'informasi', 'baca', 'meter', 'per', 'bulan', '-', 'informasi', 'tagihan', 'rekening', 'air', 'per', 'bulan', '-', 'informasi', 'grafik', 'tagihan', 'rekening', 'air', 'dan', 'kubikasi', 'pemakaian', 'air', 'per', 'periode', '<num>', 'informasi', 'tentang', 'gangguan', 'distribusi', 'air', '<num>', 'menginputkan', 'keluhan', '<num>', 'monitoring', 'hasil', 'keluhan', '<num>', 'permohonan', 'pendaftaran', 'pemasangan', 'baru', '<num>', 'monitoring', 'hasil', 'permohonan', 'untuk', 'pasang', 'baru', '<num>', 'informasi', 'pasang', 'baru', '<num>', 'informasi', 'berita', 'pdam', 'surabaya', '<num>', 'pencarian', 'lokasi', 'loket', 'pembayaran', '<num>', 'informasi', 'kontak', 'pdam', 'surya', 'sembada', '<num>', 'tips', 'hemat', 'air', '<num>', 'informasi', 'fitur', 'sms', 'center', 'semoga', 'beruntung']",,"CIS (Customer Information System) PAM SURABAYA yang dimiliki oleh @pdamsuryasembada Surabaya dan bisa di download di playstore. Manfaat aplikasi CIS PAM SURABAYA adalah : 1. Layanan pelanggan, yang terdiri dari : - Pencatatan Meter secara mandiri , - Informasi baca meter per bulan, - Informasi tagihan rekening air per bulan, - Informasi grafik tagihan rekening air dan kubikasi pemakaian air per periode, 2. Informasi tentang gangguan distribusi air, 3. Menginputkan keluhan, 4. Monitoring hasil keluhan, 5. Permohonan pendaftaran pemasangan baru, 6. Monitoring hasil permohonan untuk pasang baru, 7. Informasi pasang baru, 8. Informasi berita PDAM Surabaya, 9. Pencarian lokasi loket pembayaran, 10. Informasi kontak PDAM Surya Sembada, 11. Tips hemat air, 12. Informasi fitur SMS Center ✅ @nina.wulandari.3363 @irfannoorarifiandis @forbenk_frauz Semoga beruntung 🤲"
DKBW1j0T18_,17969669768874315,2025-05-25 12:19:13 WIB,esti.wijayantii,"['aplikasi', 'cis', 'pdam', 'surabaya', 'yuk', 'ikutan']",,Aplikasi CIS PDAM Surabaya yuk ikutan @dhianpurnamaasih  @husna.f102  @aziz_ajalah03
DKBW1j0T18_,17863547553331554,2025-05-25 14:18:54 WIB,thia_thia14,"['``', 'cis', 'customer', 'information', 'system']",,"""CIS (Customer Information System) @ridwan_7812 @jeennss.a @nuurid_"
DKBW1j0T18_,17882574198295498,2025-05-25 15:41:05 WIB,rul_anam,"['jawabannya', 'cis']",,Jawabannya CIS @nhayayulyanty___ @fazarizky26 @ummu_hanum18
DKBW1j0T18_,18060957911513510,2025-05-25 18:09:41 WIB,ilfa.afriyah,"['jawaban', 'yang', 'tepat', 'adalah', 'cis', 'customer', 'information', 'system', 'sukses', 'selalu', 'kedepannya', 'terus', 'berinovasi', 'untuk', 'menghadirkan', 'produk', 'dan', 'layanan', 'berkualitas', 'agar', 'tetap', 'jadi', 'yang', 'terbaik', 'mau', 'hadiah', 'gratis', '?', 'langsung', 'aja', 'ya', 'follow', 'dan', 'ikutan', 'kuisnya', 'makan', 'bubur', 'kacang', 'ijo', 'campur', 'ketan', 'biar', 'makin', 'gurih', 'ditambah', 'santan', 'udah', 'gak', 'usah', 'galau', 'mikirin', 'mantan', 'lebih', 'baik', 'ikutan', 'kuisnya', 'pasti', 'lebih', 'menyenangkan']",,"Jawaban yang tepat adalah CIS (Customer Information System) 
 
Sukses selalu  kedepannya. Terus berinovasi untuk menghadirkan produk dan layanan berkualitas agar tetap jadi yang terbaik 
 
Mau hadiah gratis? Langsung aja ya follow @pdamsuryasembada  dan ikutan kuisnya. 
***************************
Makan bubur kacang ijo campur ketan
Biar makin gurih ditambah santan
Udah gak usah galau mikirin mantan
Lebih baik ikutan kuisnya pasti lebih menyenangkan
@wilsonny_ @gusti_aria_abbas @okky_winda"
DKBW1j0T18_,18060548858161242,2025-05-26 05:14:09 WIB,alfanofandy,"['cis', 'customer', 'informasi', 'system', 'sukses', 'selalu', 'buat', 'ayuk', 'sobat']",,CIS ( Customer Informasi System) . Sukses selalu buat @pdamsuryasembada 😍❤️ Ayuk sobat @cherlifrmnti @ciput_al @brishbiary
DKBW1j0T18_,18044138378210010,2025-05-26 05:18:44 WIB,cherlifrmnti,"['cis', 'customer', 'informasi', 'system', 'maju', 'terus', 'ku', 'ayuk']",,CIS ( Customer Informasi System)  Maju terus @pdamsuryasembada ku😍😍😍❤️❤️ Ayuk @mochfadli14sep79 @alfanofandy @brishbiary
DKBW1j0T18_,18081862720690908,2025-05-26 12:06:51 WIB,denny_dwipuspitasari,"['cis', 'pam', 'surabaya']",,CIS PAM Surabaya @kiky.sastro @mulya.dhi3 @budianto1251
DKBW1j0T18_,17897692410209866,2025-05-26 13:02:10 WIB,lenioftaviana,"['cis', 'pam', 'surabaya']",,CIS PAM SURABAYA @ardiandian161629 @dewiindriani1148 @yuni_fara992
DKBW1j0T18_,18044302730198762,2025-05-26 14:28:04 WIB,silvi.setiawati10,"['cis', 'pam', 'surabaya']",,CIS PAM Surabaya
DKBW1j0T18_,18078641683839689,2025-05-27 05:02:08 WIB,iissakurniawan,"['dijawab', 'yahh', 'cis', 'customer', 'information', 'system', 'pam', 'surabaya', 'yuk', 'gess', 'jok', 'lali']",,"Dijawab yahh, CIS (Customer information system) PAM SURABAYA @pdamsuryasembada  yuk gess jok lali @agust_tin @pipietoctriana2410 @rofiek_kembik"
DKBW1j0T18_,18067454243317928,2025-05-27 10:24:21 WIB,alie_212223,"['cis', 'pdam', 'surabaya', 'semoga', 'slalu', 'sukses', 'pdam', 'dlm', 'memberi', 'layanan', 'kepada', 'masyarakat', 'sby']",,"Cis PDAM Surabaya , semoga slalu sukses PDAM dlm memberi layanan kepada masyarakat SBY"
DKBW1j0T18_,17907472425168960,2025-05-30 14:01:34 WIB,mas_nino10,"['cis', 'customer', 'informasi', 'system', 'by', 'perumda', 'surya', 'sembada', 'surabaya']",,CIS ( customer Informasi System ) by PERUMDA SURYA SEMBADA SURABAYA
DKBW1j0T18_,18311462995233016,2025-05-31 09:22:29 WIB,enthonborneo,['nice'],,@pdamsuryasembada nice
DKBW1j0T18_,17924467184964676,2025-06-02 13:35:58 WIB,eko_margen,"['cis', 'perumda', 'surya', 'sembada', 'kota', 'surabaya']",,CIS Perumda Surya Sembada Kota Surabaya
DKBW1j0T18_,17991141611652706,2025-05-24 10:30:25 WIB,evie_hamidah,"['aplikasi', 'cis', 'pam', 'surabaya']",,Aplikasi CIS PAM Surabaya @pdamsuryasembada @novi_indriani2911 @yeti.wahyu.9 @rinrina_wulan
DKBW1j0T18_,17945038625993763,2025-05-24 10:30:34 WIB,duaputri_os,['cis'],,CIS @widionoade @kirananonikanggun @sabil_widi
DKBW1j0T18_,18026963582678240,2025-05-24 10:32:45 WIB,alzam_m.h,"['cis', 'ayo', 'ikutan']",,CIS  ayo ikutan  @xtha_wl @yenny.awati @nillawidayanti09
DKBW1j0T18_,18180983077318478,2025-05-24 10:34:49 WIB,dinda_fitrik,"['aplikasi', 'cis', 'customer', 'information', 'system']",,Aplikasi CIS (Customer information system) @karendinda45 @diaryofdinkar @sweetboxsby
DKBW1j0T18_,17846693115480792,2025-05-24 10:36:58 WIB,indah_egan_iskandar,['cis'],,CIS @tariirezki @hartiniramadhan @lely_ylel
DKBW1j0T18_,18276534097256355,2025-05-24 10:39:22 WIB,fitriapri93,"['cis', 'yuk', 'ikutan']",,"CIS , yuk ikutan @kohrion @quallenr @ilhmalmsyh"
DKBW1j0T18_,17944519074004516,2025-05-24 10:39:35 WIB,supraherman,"['cis', 'pdam', 'surya', 'sembada', 'yuk', 'ikutan', 'kemari', 'guys']",,CIS PDAM SURYA SEMBADA  Yuk ikutan kemari guys @axel_aja55 @zenasetha @lieyantosupratikno
DKBW1j0T18_,18473730121076798,2025-05-24 10:42:31 WIB,bunda_nunukfaluvin,"['airo', 'yuk', 'ikutan']",,AIRO @purwatiwinda @romdondjunaidi @yurizawa_nrz yuk ikutan
DKBW1j0T18_,17886357606166723,2025-05-24 10:42:56 WIB,mohasahronii,"['aku', 'adalah', 'aplikasi', 'cis', 'pam', 'surabaya']",,Aku adalah Aplikasi CIS PAM Surabaya. @pdamsuryasembada  @widasahroni @diva.idhn @faraharnida_
DKBW1j0T18_,18042970421564169,2025-05-24 10:43:48 WIB,titamartabisa,"['cis', 'astro', 'bengong', 'breed']",,CIS @Mariyanto Astro @ Bengong Breed @mfdhilaee
DKBW1j0T18_,17958645290937771,2025-05-24 10:45:03 WIB,yh_hahn,"['ciscustomer', 'information', 'system']",,CIS(customer information system)
DKBW1j0T18_,18127647265428156,2025-05-24 10:47:06 WIB,fitri.pitty.9,"['aplikasi', 'cis', 'ikutan', 'yuk']",,Aplikasi CIS ✅ ikutan yuk @khayla_zahra28 @lely.nuradillah @bunda_safavina
DKBW1j0T18_,18088170982714913,2025-05-24 10:48:47 WIB,tina_batuara,"['jawabannya', 'cis', 'customer', 'informasi', 'system', 'yuuk', 'ikutan']",,Jawabannya CIS (Customer Informasi System)  yuuk ikutan @isti.utami93 @rntg15 @daramitameilana
DKBW1j0T18_,18032900396381486,2025-05-24 10:48:58 WIB,fitri.pitty.9,"['aplikasi', 'cis']",,Aplikasi CIS ✅ @wiwitaryahaidar @its_indah22 @wedarri_sry19
DKBW1j0T18_,18358094908198788,2025-05-24 10:50:06 WIB,riccaandri,"['aku', 'cis', 'pam', 'surabaya']",,Aku CIS PAM SURABAYA  @areklanang_sby @likapxd.7 @ayudyah.t ❤️
DKBW1j0T18_,18065544368314354,2025-05-24 10:50:43 WIB,keyme2706,"['cis', 'pam', 'surabaya', 'pdamsuryasembada']",,CIS PAM SURABAYA @ittabintari @akkuhalifah @afifahmashudi #pdamsuryasembada
DKBW1j0T18_,18062578382472167,2025-05-24 10:53:02 WIB,miladiyah1997,"['cis', 'min', 'yuk', 'ikutan', 'gaes']",,CIS min @pdamsuryasembada yuk ikutan gaes @putri_nabilah18 @malim247 @mas_ulum_ku07
DKBW1j0T18_,18101012992543654,2025-05-24 10:56:00 WIB,kawulo___alit,"['aku', 'adalah', 'aplikasi', 'cis', 'pam', 'surabaya', 'yang', 'bisa', 'download', 'di', 'play', 'store', 'dengan', 'mudah']",,Aku adalah aplikasi CIS PAM Surabaya yang bisa download di play store dengan mudah. @revano_iqbal @resakisut  @ngembar_village
DKBW1j0T18_,18046475966166907,2025-05-24 11:06:57 WIB,adityo.n.wicaksono,"['customer', 'information', 'system', 'atau', 'cis', 'adalah', 'aplikasi', 'mobile', 'apps', 'untuk', 'memfasilitasi', 'kebutuhan', 'pelanggan', 'pdam', 'surya', 'sembada', 'kota', 'surabaya', 'httpsplaygooglecomstoreappsdetails', '?', 'idinfopdamsbygoidpdam']",,"Customer Information System atau CIS adalah aplikasi mobile apps untuk memfasilitasi kebutuhan pelanggan PDAM Surya Sembada Kota Surabaya
https://play.google.com/store/apps/details?id=info.pdamsby.go.id.pdam @astridcossita @ardibahtiarwijaya @barkassby"
DKBW1j0T18_,18105615268517223,2025-05-24 11:17:05 WIB,enthonborneo,"['aku', 'adalah', 'cis', 'costumer', 'information', 'system', 'yang', 'dimiliki', 'oleh', 'surabaya', 'dan', 'aku', 'bisa', 'didownload', 'di', 'play', 'store', 'hadirkucis', 'untuk', 'memfasilitasi', 'kebutuhan', 'pelanggan', 'surabaya', 'nice']",,Aku adalah CIS (Costumer Information System) yang dimiliki oleh @pdamsuryasembada Surabaya dan Aku bisa didownload  di play store. Hadirku(CIS) untuk memfasilitasi kebutuhan pelanggan @pdamsuryasembada Surabaya. nice @indra_setiawan1840 @nanoromansyah2020 @siscaanatama02
DKBW1j0T18_,18401841115111615,2025-05-24 11:17:21 WIB,ridwan_7812,"['jawaban', 'cis']",,Jawaban : CIS @hanideninta @rissaokta15 @thia_thia14
DKBW1j0T18_,18044342660443370,2025-05-24 11:26:49 WIB,rizqiamrii,['upppp'],,Upppp 🔥
DKBW1j0T18_,18089702944553331,2025-05-24 11:39:46 WIB,indaru_meinika,"['customer', 'information', 'system', 'cis', 'pdam', 'surabaya', 'yuk', 'ikutan']",,Customer Information System ( CIS ) PDAM Surabaya @pdamsuryasembada . Yuk ikutan @candra_n @jennaira.rahma @figuranimesby
DKBW1j0T18_,18155628082369390,2025-05-24 11:42:04 WIB,haniffa_fmj,"['pastinya', 'cis', 'donk', 'yuukkk', 'ikutan', 'ges']",,Pastinya CIS donk .. yuukkk ikutan ges @yandiannn @astriiaa__ @ohh_yunita
DKBW1j0T18_,17894441991228001,2025-05-24 11:42:38 WIB,hastawatiismail,['cis'],,CIS @titaniaoctorina @mama_nikita_nirina @njaa10_
DKBW1j0T18_,18066998660490987,2025-05-24 11:43:46 WIB,adi_tfc,"['cis', 'doong']",,Cis doong @areso_official @sanggitkusumo @irfhanfauzie
DKBW1j0T18_,18004688234603498,2025-05-24 11:44:42 WIB,sanggitkusumo,['cis'],,Cis @putraart2711 @jakirrran47 @bang_jef013
DKBW1j0T18_,18066955538003931,2025-05-24 11:46:09 WIB,areso_official,['cis'],,CIS @adi_hubba @iwankemo_ @zadhexphoo
DKBW1j0T18_,18061098970907397,2025-05-24 11:47:01 WIB,wiwinrsari,"['cis', 'customer', 'information', 'system', 'aplikasi', 'mobile', 'apps', 'untuk', 'memfasilitasi', 'kebutuhan', 'pelanggan', 'pdam', 'surya', 'sembada', 'kota', 'surabaya', 'yg', 'belum', 'download', 'segera', 'download', 'di', 'playstore', 'kaliandan', 'nikmati', 'semua', 'kemudahan', 'nya', 'hanya', 'disini', 'loh', 'rek']",,"CIS (Customer Information System) aplikasi mobile apps untuk memfasilitasi kebutuhan pelanggan PDAM Surya Sembada Kota Surabaya
.
Yg belum download segera download di playstore kalian,dan nikmati semua kemudahan nya hanya disini loh rek ☺️
.
.
@febrianti4259 @dikanovia_ @aqilarifdaputri ❤️"
DKBW1j0T18_,18055881812220545,2025-05-24 11:47:39 WIB,ariscinta1,"['customer', 'information', 'system', 'cis', 'pdam', 'surabayayuk', 'ikutan']",,Customer Information System (CIS) PDAM SURABAYA...yuk ikutan @lovely_4kids @rini_tanoyo @ceritaabc
DKBW1j0T18_,18029958596449909,2025-05-24 11:48:30 WIB,zhugeng_ajah0517,"['jawaban', 'nya', 'cis', 'pam', 'surabaya']",,Jawaban nya CIS PAM SURABAYA @adityareagan @baguskendhy @herusambora
DKBW1j0T18_,18058773650275141,2025-05-24 11:51:04 WIB,adi_hubba,['cis'],,Cis @wawan_psdx @sillo_.17 @ptracukk__
DKBW1j0T18_,18045928961422529,2025-05-24 11:52:42 WIB,mbakayu95,"['cis', 'customer', 'information', 'system', 'min']",,CIS Customer Information System min @pdamsuryasembada 😍 @lulukkeysha10gm @fildamelody @sucisinta5
DKBW1j0T18_,18508409059012309,2025-05-24 11:55:18 WIB,ptracukk__,"['cis', 'pam', 'yokk', 'gaskee', 'boloo']",,CIS PAM yokk gaskee boloo @gilangicung_  @nnang_eth  @robbir_7
DKBW1j0T18_,18099781060555958,2025-05-24 11:56:15 WIB,_viiiiieeeee,['cis'],,CIS @muhammadrasyaazhari  @daffa9632 @rissaokta15
DKBW1j0T18_,18034128794347731,2025-05-24 11:57:40 WIB,idabadriyay,"['here', 'cis', 'program', 'customer', 'information', 'system', 'proud', 'to', 'be', 'efective', 'customer', 'right', '?', 'thank', 'you']",,"Here CIS program (Customer Information System) proud to be efective customer, right? @aminah_solihah @inayahfaiq @masyrifah007 Thank you @pdamsuryasembada 🙌"
DKBW1j0T18_,17925581928065199,2025-05-24 12:00:31 WIB,pheb_27,"['customer', 'information', 'system', 'atau', 'cis', 'penjelasannya', 'yaitu', 'aplikasi', 'mobile', 'apps', 'dari', 'untuk', 'memfasilitasi', 'kebutuhan', 'pelanggan', 'pdam', 'surya', 'sembada', 'kota', 'surabaya']",,"Customer Information System atau CIS penjelasannya yaitu Aplikasi mobile apps dari @pdamsuryasembada untuk memfasilitasi kebutuhan pelanggan PDAM Surya Sembada Kota Surabaya
.
@nugrohosakti4 @ratnadewipermatasari @anggaefri991"
DJgJ2sBPAq6,18065589932007723,2025-05-11 23:11:49 WIB,m.fajarhidayatulloh,"['info', 'loker', 'pdam', 'min']",,Info loker pdam min
DJ04eE8vN52,17954585930813611,2025-05-19 17:48:40 WIB,hendr_a8591,"['gerak', 'cepat', 'itu', 'survey', 'yang', 'harga', 'dan', 'tarif', 'yg', 'mahal']",,Gerak cepat itu survey yang harga dan tarif yg mahal
DKdu3GXvQiC,17959172441933914,2025-06-04 11:17:13 WIB,iroelyess,"['tolong', 'dong', 'gangguan', 'air', 'area', 'genting', 'tambak', 'dalam', '<num>', 'rt', '<num>', 'rw <num>', 'sdh', 'mulai', 'minggu', 'tdk', 'krluar', 'trmksh']",,"Tolong  dong gangguan air area genting tambak dalam 198 rt 06 rw02 sdh mulai minggu tdk krluar, trmksh"
DKdu3GXvQiC,18501691807047008,2025-06-04 11:20:59 WIB,miaprnmsr,"['tolong', 'min', 'ini', 'cs', 'ditelfon', 'sibuk', 'terus', 'sehari', 'coba', 'berkali <num>', 'ttp', 'sibuk', 'tolong', 'mau', 'follow', 'up', 'pengajuan', 'saya', 'cek', 'dm', 'min']",,"Tolong min ini CS ditelfon sibuk terus, sehari coba berkali2 ttp sibuk, tolong mau follow up pengajuan saya, cek DM min"
DKdu3GXvQiC,17911972536135322,2025-06-04 13:29:23 WIB,nuraminahtiya,"['daerah', 'sidotopo', 'dan', 'skitarnya', 'emg', 'sengaja', 'gk', 'dikek', 'i', 'air', 'ta', '?', 'sanyo', 'sampe', 'bocor', 'kelamaan', 'mompa', 'sampe', 'panas', 'gr <num>', 'airnya', 'ga', 'nyala', 'nyala', 'full', 'cuma', 'hari', 'minggu', 'ikupun', 'bengie', 'mati', 'maneh', 'astagaaaa', 'cek', 'nemene']",,daerah sidotopo dan skitarnya emg sengaja gk dikek i air ta? sanyo sampe bocor kelamaan mompa sampe panas gr2 airnya ga nyala. nyala full cuma hari minggu ikupun bengie mati maneh astagaaaa cek nemene
DKdu3GXvQiC,18047943101161147,2025-06-04 13:38:14 WIB,nuraminahtiya,"['kalopun', 'ada', 'petugas', 'ke', 'rmh', 'buktinya', 'tiap', 'hr', 'minggu', 'bisa', 'kluar', 'sndiri', 'airnya', 'dr', 'pagi', 'knp', 'kalo', 'hari', 'kerja', 'gaisok', 'metuuu', 'yaallahh', 'mosok', 'dikongkon', 'adus', 'banyu', 'sumur', 'sg', 'butek', 'iki', 'capekkkk']",,@nuraminahtiya kalopun ada petugas ke rmh buktinya tiap hr minggu bisa kluar sndiri airnya dr pagi knp kalo hari kerja gaisok metuuu yaAllahh mosok dikongkon adus banyu sumur sg butek iki capekkkk
DKdu3GXvQiC,17894016591121249,2025-06-04 22:04:37 WIB,uswatulll,"['klo', 'bayar', 'tagihan', 'lewat', 'gopay', 'dapat', 'diskon', 'ta', 'kak']",,Klo bayar tagihan lewat gopay dapat diskon ta kak
DJfuXOGvhrE,18098500429489336,2025-05-13 08:18:24 WIB,zahriyas.sos,"['maaf', 'kok', 'buka', 'lg', 'tgl', '<num>', 'mei', 'kak']",,maaf kok buka Lg tgl 2 mei.  kak🙏
DJfuXOGvhrE,17926483614059487,2025-05-13 08:18:39 WIB,mhmd_nafiss,"['kok', 'infonya', 'kembali', 'buka', 'tanggal', '<num>', 'mei', 'min', '?']",,kok infonya kembali buka tanggal 2 mei min?
DJLw67TTb4r,18293284228220133,2025-05-06 00:08:38 WIB,sukowidodoo,"['makin', 'berkelas']",,Makin berkelas
DJRSsnqSSrg,18348942415152779,2025-05-05 18:59:46 WIB,paapoolooh,"['masang', 'pdam', 'itu', 'apakah', 'sifatnya', 'wajib', 'min']",,"𝗠𝗮𝘀𝗮𝗻𝗴 𝗣𝗗𝗔𝗠 𝗶𝘁𝘂 𝗮𝗽𝗮𝗸𝗮𝗵 𝘀𝗶𝗳𝗮𝘁𝗻𝘆𝗮 𝗪𝗔𝗝𝗜𝗕 𝗺𝗶𝗻,.,.."
DJRSsnqSSrg,18103514740517479,2025-05-05 20:59:16 WIB,hendr_a8591,"['apanya', 'yg', 'ada', 'promo', 'kak']",,Apanya yg ada promo kak
DJRSsnqSSrg,18026504000672094,2025-05-05 21:19:44 WIB,ayyssysy,"['alfamart', 'apakah', 'gaada', 'diskon', 'ka', '?', 'jarang', 'ad', 'indomaret', 'd', 'sini']",,Alfamart apakah gaada diskon ka? Jarang ad indomaret d sini
DJRSsnqSSrg,18040326386249732,2025-05-05 23:32:09 WIB,arif_rama2,"['aku', 'yang', 'udah', 'bayar', 'duluan', 'tgl', '<num>', 'kemarin', 'hanya', 'bisa', 'bersabarrrrr']",,aku yang udah bayar duluan tgl 1 kemarin hanya bisa bersabarrrrr 🙂🙂🙂🙂🙂🙂🙂
DJRSsnqSSrg,18509411767015316,2025-05-06 09:30:11 WIB,nurulsatibi,"['kalau', 'airnya', 'gak', 'nyala', 'sama', 'sekali', 'apa', 'harus', 'mbayar', 'krna', 'pelaporan', 'berkali <num>', 'tidak', 'ada', 'teknisi', 'yg', 'datang', 'kerumah', 'bagimana', 'ini']",,"Kalau airnya gak nyala sama sekali apa harus mbayar, krna pelaporan berkali2 tidak ada teknisi yg datang kerumah bagimana ini @pdamsuryasembada_"
DJRSsnqSSrg,17870680287262865,2025-05-06 10:33:54 WIB,ceritafarida,"['lewat', 'aplikasi', 'cis', 'ngga', 'ada', 'promo', '?']",,lewat aplikasi CIS ngga ada promo?
DJRSsnqSSrg,18310351258235810,2025-05-07 11:41:09 WIB,musrifah_apridjaya,"['tokopedia', 'tdk', 'ada', 'promo']",,Tokopedia tdk ada promo
DJFCPdOzNoA,18086979103625201,2025-05-01 05:19:22 WIB,ichsanguntur,"['pak', 'sun']",,Pak sun🙌
DJFCPdOzNoA,18309728902237667,2025-05-01 05:35:23 WIB,eko_margen,"['semangat', 'rekan <num> semoga', 'sukses', 'selalu']",,Semangat Rekan2..Semoga Sukses selalu ..
DJFCPdOzNoA,18042372545569474,2025-05-01 06:25:27 WIB,herupratikto62,['semangat'],,Semangat......
DJFCPdOzNoA,17859088380407073,2025-05-01 10:41:36 WIB,aliviyaptrd,"['ini', 'daerah', 'kenjeran', 'juga', 'siang', 'gak', 'keluar', 'min', 'malem', 'baru', 'keluar', 'udah', 'hampir', 'seminggu']",,"Ini daerah kenjeran juga siang gak keluar min , malem baru keluar udah hampir seminggu"
DJTHmG9vK0l,17962163453776231,2025-05-06 20:47:17 WIB,fisioterapisurabaya,"['nice', 'info']",,Nice info
DJJFAbBv-Bi,18057287423183587,2025-05-02 18:24:42 WIB,asmiati255,"['siwalankerto', 'kok', 'mati', 'ya', 'airnya', '?']",,Siwalankerto kok mati ya airnya?
DJJFAbBv-Bi,18029442494414560,2025-05-03 00:25:57 WIB,ebi_fadil,"['ini', 'daerah', 'gadukan', 'kapan', 'airnya', 'hidup', 'y', 'pak']",,@pdamsuryasembada ini daerah gadukan kapan airnya hidup y pak
DJJFAbBv-Bi,18048792107601095,2025-05-03 11:23:29 WIB,ebi_fadil,"['sudah', 'alhamdulillah', 'pak']",,@pdamsuryasembada sudah alhamdulillah pak
DJJFAbBv-Bi,17867035752287434,2025-05-03 12:59:27 WIB,rindu_dulu18,"['daerah', 'panjangjiwo', 'kok', 'mati', 'ya', 'kak', '?']",,Daerah panjangjiwo kok mati ya kak?
DJLkU5rPlnq,18153194479365410,2025-05-03 13:14:13 WIB,ali_murtadlo78,"['min', 'sy', 'pengaduan', 'ganti', 'meteran', 'hingga', '<num>', 'hari', 'kerja', 'kok', 'blm', 'ada', 'tanggapan']",,"Min, sy pengaduan ganti meteran hingga 14 hari kerja kok blm ada tanggapan"
DJLkU5rPlnq,18079945243688466,2025-05-03 13:35:18 WIB,ali_murtadlo78,"['sdh', 'bls', 'dm', 'nya', 'min', 'mohon', 'segera', 'di', 'respon']",,@pdamsuryasembada sdh bls DM nya min. Mohon segera di respon
DIx63uITVjW,18189573244308472,2025-04-23 16:07:33 WIB,nikengyna_,"['pipa', 'bocor', 'dimanadampaknya', 'semua', 'daerah', 'tapak', 'siring', 'sejak', 'kemarin', 'debit', 'kecil', 'saya', 'harus', 'mengangsu', 'dari', 'luar', 'sukanya', 'kasi', 'kerjaan', 'orang', 'saja']",,"Pipa bocor dimana,dampaknya semua. Daerah Tapak Siring sejak kemarin debit kecil. Saya harus mengangsu dari luar. Sukanya kasi kerjaan orang saja !!!"
