post_id,created_at,username,text
DQIqAzuk46h,2025-10-24 16:15:18 WIB,febridhaayu,"['info', 'daerah', 'jarang', 'air', 'mati', 'pindah', 'cari', 'kontra']"
DQIqAzuk46h,2025-10-24 18:44:53 WIB,febridhaayu,['nyala']
DQIqAzuk46h,2025-10-24 19:57:36 WIB,aburamadhan,"['mati', 'mati', 'parah', 'parah', 'mandi', 'air', 'selokan']"
DQIqAzuk46h,2025-10-23 09:46:39 WIB,dewagstin,"['hidup', 'pdam', 'hidup']"
DQIqAzuk46h,2025-10-23 09:49:03 WIB,miftachul_retna,"['air', 'pdam', 'jambang', 'mati', 'jambang', 'kepung', 'kerja', 'gali', 'gorong-gorong', 'air', 'normal', 'resah', 'langgan', 'bayar', 'mahal']"
DQIqAzuk46h,2025-10-23 09:50:03 WIB,alefauzann,['mati']
DQIqAzuk46h,2025-10-23 09:59:23 WIB,dahayubymega,"['karah', 'mati', 'subuh', 'nyala']"
DQIqAzuk46h,2025-10-23 10:10:19 WIB,erryseptiawan,"['mati', 'air', 'jos', 'benar']"
DQIqAzuk46h,2025-10-23 10:18:29 WIB,iwanngono,"['mem', 'dampak']"
DQIqAzuk46h,2025-10-23 10:21:55 WIB,chandihale,['kendung']
DQIqAzuk46h,2025-10-23 10:22:27 WIB,chandihale,['kerja']
DQIqAzuk46h,2025-10-23 10:28:56 WIB,rawnyy_,"['kandang', 'kena', 'dampak', 'admin']"
DQIqAzuk46h,2025-10-23 10:46:35 WIB,yolandaayurotania,"['debit', 'air', 'kembali', 'normal']"
DQIqAzuk46h,2025-10-23 11:07:48 WIB,myrnabudi,[]
DQIqAzuk46h,2025-10-23 11:31:11 WIB,miftachul_retna,"['tau', 'pipa', 'pdam', 'gali', 'bayar', 'telat', 'denda', 'air', 'mati']"
DQIqAzuk46h,2025-10-23 11:40:59 WIB,nurul_lailatul_chasanah,"['hobi', 'mati', 'air', 'admin', 'jadwal', 'bulan']"
DP5Xm_LEab6,2025-10-17 11:29:08 WIB,dhtyabmntr,"['wih', 'ngeri']"
DP5Xm_LEab6,2025-10-18 17:37:36 WIB,its_ngejreng,['keren']
DP52tOrE9Bz,2025-10-17 16:54:55 WIB,mhmdrizkyy12._,['hbd']
DP52tOrE9Bz,2025-10-17 17:30:57 WIB,adrian_0531,"['cek', 'dm']"
DP52tOrE9Bz,2025-10-17 18:07:14 WIB,fajrianimaidi,"['mohon', 'bantu', 'cek', 'dm']"
DP5OsWokxjf,2025-10-17 11:23:19 WIB,r1c0_05,"['maksud', 'pipa', 'pdam', 'pecah']"
DP5OsWokxjf,2025-10-17 12:26:50 WIB,rienz_128,[]
DP5OsWokxjf,2025-10-17 12:38:34 WIB,kayla_afiqa,[]
DP5OsWokxjf,2025-10-17 13:03:40 WIB,tatangkusmargono,"['pipa', 'pdam', 'posting', 'wewenang', 'analisis', 'info']"
DP5OsWokxjf,2025-10-17 13:03:46 WIB,rini_prames,"['logika', 'pipa', 'pertamina', 'jero', 'sungai', 'sungai', 'keri']"
DP5OsWokxjf,2025-10-17 13:11:11 WIB,subahan_hadi,['lapindo']
DP5OsWokxjf,2025-10-17 13:47:09 WIB,falina_hijab,['sembur']
DP5OsWokxjf,2025-10-17 13:57:01 WIB,achmadkiyono,"['reta', 'kerak', 'bumi', 'akibat', 'muncul', 'gas', 'muka']"
DP5OsWokxjf,2025-10-17 14:23:08 WIB,iezmha_cemun,"['info', 'pipa', 'bocor']"
DP5OsWokxjf,2025-10-17 14:38:37 WIB,dp_adp,"['dasar', 'cari', 'google', 'kunci', 'daerah', 'bekas', 'tambang', 'minyak', 'surabaya', 'zaman', 'belanda', 'gunung', 'anyar', 'salah', 'daerah', 'daerah', 'kutisari', 'sembur', 'kali', 'lidi', 'instansi', 'kait', 'moga', 'investigasi', 'laku']"
DP5OsWokxjf,2025-10-17 14:48:23 WIB,yulianitaika,[]
DP5OsWokxjf,2025-10-17 15:02:06 WIB,senomardikanto,"['air', 'pdam', 'wilayah', 'surabaya', 'utara', 'air', 'keruh', 'bau', 'mohon', 'tindak lanjut']"
DP5OsWokxjf,2025-10-17 15:08:54 WIB,ardhe_satya,"['minggu', 'air', 'keruh']"
DP5OsWokxjf,2025-10-17 16:55:43 WIB,kayla_afiqa,"['moga', 'bahaya']"
DP5OsWokxjf,2025-10-17 17:00:17 WIB,raniahboutique_sewabaju,['rumah']
DP5OsWokxjf,2025-10-17 17:28:45 WIB,chewy_586,"['lapindo', 'surabaya']"
DP5OsWokxjf,2025-10-18 09:13:26 WIB,puthree_setiawan,['sembur']
DP5OsWokxjf,2025-10-27 15:16:31 WIB,hdpestoragestore,"['butuh', 'pipa', 'hdpe', 'aksesoris', 'hdpe', 'langsung', 'hubung', 'via', 'whatsapp']"
DP6O35WE1xK,2025-10-18 21:35:31 WIB,shasa.cong,['nyala']
DP6O35WE1xK,2025-10-18 21:56:42 WIB,lee_chamoomilee,"['bohong', 'ih', 'capek', 'bohong', 'admin', 'air']"
DP6O35WE1xK,2025-10-18 21:59:45 WIB,rizkiyanura,['terima kasih']
DP6O35WE1xK,2025-10-18 22:01:04 WIB,lee_chamoomilee,[]
DP6O35WE1xK,2025-10-18 22:01:06 WIB,lee_chamoomilee,"['orang', 'suruh', 'puasa', 'tahan', 'pake', 'air', 'astagfirullah', 'bayar', 'ikhlas', 'bayar', 'air', 'mahal', 'kayak', 'admin']"
DP6O35WE1xK,2025-10-18 22:24:14 WIB,wilda_novi,"['tindak', 'pdam', 'area', 'pbi', 'mati', 'hari', 'bulan', 'kali', 'baik', 'rugi', 'masyarakat', 'air', 'butuh', 'utama', 'mati', 'warga', 'tandon', 'warga', 'sumur', 'mati', 'hari', 'tindak lanjut']"
DP6O35WE1xK,2025-10-18 22:26:50 WIB,mayaprmtsr,"['sempat', 'isi', 'tandon', 'air', 'alir']"
DP6O35WE1xK,2025-10-18 22:32:17 WIB,lila_linlin,[]
DP6O35WE1xK,2025-10-18 22:34:19 WIB,ha_llo01,"['terima kasih', 'moga', 'besok', 'mati', 'air', 'bak', 'kamar', 'mandi', 'alias', 'jeding', 'ku', 'air', 'coret', 'habis']"
DP6O35WE1xK,2025-10-18 22:35:36 WIB,mayaprmtsr,"['rwspons', 'nyala']"
DP6O35WE1xK,2025-10-18 22:40:07 WIB,diska_kristiani,"['ak', 'telepon', 'jawab', 'lapor', 'kait', 'kerja', 'telepon', 'jawab', 'templat', 'warga', 'pbi', 'air', 'keluar', 'malam', 'khusus', 'pake', 'pompa air', 'keluar', 'tetea', 'keluar', 'bulan', 'malam', 'subuh', 'nyala', 'kemaren', 'malam', 'detik', 'keluar']"
DP6O35WE1xK,2025-10-18 23:38:42 WIB,piupiusky,"['gurung', 'keluar', 'air', 'mem', 'tamansari', 'kering', 'fakk']"
DP6O35WE1xK,2025-10-18 23:40:59 WIB,aristo_rudin,"['nyala', 'air', 'bangsat']"
DP6O35WE1xK,2025-10-19 05:55:43 WIB,riadisugeng,"['warga', 'tinggal', 'dinding', 'tengah', 'xi', 'alami', 'senang', 'air', 'pdam', 'keluar', 'butuh', 'keluar', 'siang', 'keluar', 'malam', 'contoh', 'pagi', 'minggu', 'oktober', 'cuci', 'pakai', 'air', 'keluar', 'normal', 'tengah', 'giat', 'cuci', 'air', 'alir', 'air', 'pdam', 'rumah', 'sedot', 'pompa', 'air', 'tetangga', 'rutin', 'adu', 'tugas', 'tangan', 'ubah', 'bayar', 'bulan', 'rutin', 'layan', 'kecewa']"
DP6O35WE1xK,2025-10-19 06:05:44 WIB,refyrahma,"['info', 'mem', 'keluar', 'ungsi']"
DP6O35WE1xK,2025-10-19 06:06:01 WIB,refyrahma,"['info', 'mem', 'keluar', 'ungsi']"
DP6O35WE1xK,2025-10-19 06:06:32 WIB,refyrahma,"['nyala', 'ungsi']"
DP6O35WE1xK,2025-10-19 06:06:48 WIB,refyrahma,"['mem', 'nyala']"
DP6O35WE1xK,2025-10-19 06:07:03 WIB,shasa.cong,"['keluar', 'malam']"
DP6O35WE1xK,2025-10-19 06:08:11 WIB,refyrahma,"['mem', 'nyala']"
DP6O35WE1xK,2025-10-19 06:09:11 WIB,refyrahma,"['info', 'nyala']"
DP6O35WE1xK,2025-10-19 06:09:27 WIB,refyrahma,"['info', 'nyala']"
DP6O35WE1xK,2025-10-19 06:09:45 WIB,refyrahma,"['info', 'mem', 'nyala']"
DP6O35WE1xK,2025-10-19 06:22:36 WIB,sugab_ojunip_farm_magetan,['normal']
DP6O35WE1xK,2025-10-19 06:40:19 WIB,refyrahma,"['info', 'mem', 'keluar']"
DP6O35WE1xK,2025-10-19 06:44:49 WIB,dikisvg,"['masak', 'cak']"
DP6O35WE1xK,2025-10-19 07:33:24 WIB,ismiedf,"['tugas', 'solusi', 'jawab', 'templat', 'salah', 'sambung', 'pipa', 'rumah', 'sumbat', 'logika', 'sumbat', 'air', 'keluar', 'air', 'keluar', 'malam', 'tok', 'logis']"
DP6O35WE1xK,2025-10-19 07:34:31 WIB,ismiedf,"['ayo', 'evaluasi', 'pdam']"
DP6O35WE1xK,2025-10-19 08:23:45 WIB,salsa_olshop1927,['kk']
DP6O35WE1xK,2025-10-19 08:44:03 WIB,paniipannnn_,['nyala']
DP6O35WE1xK,2025-10-19 09:11:01 WIB,natnu.tt,"['pbi', 'mati', 'air', 'gali']"
DP6O35WE1xK,2025-10-19 09:12:54 WIB,chella.o,"['pagi', 'keluar', 'debit', 'air', 'mati', 'debit', 'air', 'kasihan', 'warga', 'tandon', 'air', 'pompa air', 'usaha', 'debit', 'air', 'pdam', 'buka']"
DP6O35WE1xK,2025-10-19 09:13:32 WIB,chella.o,"['area', 'pbi']"
DP6O35WE1xK,2025-10-19 10:58:14 WIB,d1_m_s.dms,['bulan']
DP6O35WE1xK,2025-10-19 11:57:15 WIB,diska_kristiani,['mati']
DP6O35WE1xK,2025-10-19 18:48:27 WIB,trisachrisma,"['malam', 'siang', 'keluar']"
DP6O35WE1xK,2025-10-18 19:35:17 WIB,ha_llo01,"['nyala', 'kran', 'rendah', 'alir', 'kran', 'kamar', 'mandi']"
DP6O35WE1xK,2025-10-18 19:45:47 WIB,natnu.tt,"['area', 'pbi', 'bom', 'nyala', 'air', 'hari', 'normalisasi', 'air', 'pbi', 'jani', 'kerja']"
DP6O35WE1xK,2025-10-18 19:53:41 WIB,jeksonpanjaitan91,"['nyala', 'baik', 'baik', 'stok', 'air']"
DP6O35WE1xK,2025-10-18 19:57:28 WIB,natnu.tt,"['gratis', 'bayar']"
DP6O35WE1xK,2025-10-18 20:14:11 WIB,rickychen_as,"['kerja', 'kerja']"
DP6O35WE1xK,2025-10-18 20:15:18 WIB,vicharomadhonawati,"['ayo', 'nyala', 'air', 'wilayah', 'sumberejo', 'pakal']"
DP6O35WE1xK,2025-10-18 20:20:43 WIB,citraykrn,['nyala']
DP6O35WE1xK,2025-10-18 20:30:01 WIB,wii1i,"['pbi', 'keluar', 'air', 'kerja', 'air', 'keluar']"
DP6O35WE1xK,2025-10-18 20:35:17 WIB,lee_chamoomilee,"['astagfirullah', 'kabar', 'air', 'air', 'alir', 'estimasi', 'kurang lebih beberapa', 'akurat', 'kata']"
DP6O35WE1xK,2025-10-18 20:36:26 WIB,lee_chamoomilee,"['gera', 'air', 'alir', 'kamar', 'mandi', 'kering', 'tandus', 'kayak', 'tanah', 'air']"
DP6O35WE1xK,2025-10-18 20:54:55 WIB,thary1299,"['manuk', 'tanggal', 'oktober', 'mati']"
DP6O35WE1xK,2025-10-18 20:55:07 WIB,diska_kristiani,"['telepon', 'pdam', 'jawab', 'telepon', 'pake', 'rumah', 'kendala', 'air', 'komplek', 'instagram', 'rame', 'lapor', 'pura', 'tidak tahu', 'parah', 'hari', 'nyala']"
DP6O35WE1xK,2025-10-18 20:57:01 WIB,diska_kristiani,"['pagi', 'malam', 'nyala', 'parah', 'air', 'nyala', 'malam', 'tok', 'pagi', 'parah', 'banget', 'pagi', 'nyala', 'tetea', 'kran', 'buka', 'ak', 'isa', 'masak', 'mandi', 'cuci', 'bersih']"
DP6O35WE1xK,2025-10-18 21:01:30 WIB,izdiharuddinm,"['area', 'hari', 'bleng', 'nyala', 'pagi', 'malam', 'kran', 'ku', 'tidak keluar', 'air', 'sabtu', 'sabtu', 'lapo', 'lapo']"
DP6O35WE1xK,2025-10-18 21:03:12 WIB,wii1i,"['kerja', 'bumd', 'bumn', 'jarang', 'beres', 'monopoli', 'kerja']"
DP6O35WE1xK,2025-10-18 21:19:06 WIB,wii1i,"['aku', 'pagi', 'kerja', 'kerja', 'normalisasi']"
DP6O35WE1xK,2025-10-18 21:20:11 WIB,oracabuloradenji,"['denda', 'semangat', 'gilir', 'air', 'mati', 'lot', 'kendung', 'bulan', 'benah', 'baik']"
DP6O35WE1xK,2025-10-18 21:22:59 WIB,abiddinsy,"['molor', 'admin', 'malam', 'nyala', 'tagih', 'bayar']"
DP6O35WE1xK,2025-10-18 15:32:24 WIB,wildanrobih,['nyala']
DP6O35WE1xK,2025-10-18 15:34:36 WIB,hesacru,"['pondok', 'benowo', 'indah', 'keluar', 'air']"
DP6O35WE1xK,2025-10-18 16:20:23 WIB,refyrahma,"['mati', 'daerah', 'mem']"
DP6O35WE1xK,2025-10-18 16:24:51 WIB,ellenia_nia,"['parah', 'nyala']"
DP6O35WE1xK,2025-10-18 16:25:51 WIB,tyaa.nanin,"['sore', 'nyala', 'air']"
DP6O35WE1xK,2025-10-18 16:29:53 WIB,nine_wanda,"['air', 'daerah', 'benowo', 'nyala']"
DP6O35WE1xK,2025-10-18 16:32:15 WIB,yudyrukmana,['alir']
DP6O35WE1xK,2025-10-18 16:33:26 WIB,irinearyani,"['pantau', 'set', 'sore', 'pbi', 'nyala', 'air']"
DP6O35WE1xK,2025-10-18 16:34:20 WIB,yudyrukmana,"['sore', 'alir', 'pakal', 'benowo']"
DP6O35WE1xK,2025-10-18 16:48:16 WIB,rizkyberry15,"['tau', 'mandi', 'komen', 'cak']"
DP6O35WE1xK,2025-10-18 16:53:06 WIB,34_abadi,"['sore', 'hormat', 'sore', 'air', 'wilayah', 'surabaya', 'barat', 'mem', 'pondok', 'benowo', 'indah', 'alir']"
DP6O35WE1xK,2025-10-18 16:54:55 WIB,nurul_lailatul_chasanah,"['alir', 'estimasi', 'kali', 'info', 'mepet']"
DP6O35WE1xK,2025-10-18 16:55:11 WIB,34_abadi,"['hari', 'aktivitas', 'mck', 'mohon', 'ikut', 'kerja', 'larut', 'kasihan', 'rumah', 'pakai', 'tandon', 'habis', 'hari']"
DP6O35WE1xK,2025-10-18 16:55:48 WIB,i.nafsi,"['nyala', 'ampun']"
DP6O35WE1xK,2025-10-18 16:57:35 WIB,_rindaputri,"['air', 'bom', 'nyala', 'admin']"
DP6O35WE1xK,2025-10-18 17:11:26 WIB,refyrahma,[]
DP6O35WE1xK,2025-10-18 17:12:24 WIB,refyrahma,"['admin', 'mem', 'air', 'nyala', 'habis', 'air']"
DP6O35WE1xK,2025-10-18 17:14:45 WIB,elizafirdausi,"['ko', 'mati']"
DP6O35WE1xK,2025-10-18 17:15:27 WIB,ismiedf,"['jahat', 'estimasi', 'pagi', 'nyala', 'ajar', 'bohong', 'dosa', 'direksi', 'evaluasi', 'cek']"
DP6O35WE1xK,2025-10-18 17:17:32 WIB,malll_muhammad,"['mem', 'sore', 'mati']"
DP6O35WE1xK,2025-10-18 17:20:08 WIB,retno_sulistiyoningsih,"['sore', 'sabtu', 'oktober', 'permisi', 'kerja', 'air', 'langka', 'lingkung', 'mem', 'maksimal', 'lancar']"
DP6O35WE1xK,2025-10-18 17:33:51 WIB,me.mitha0205,"['siang', 'nyala', 'mati', 'maksud']"
DP6O35WE1xK,2025-10-18 17:37:54 WIB,elwiedha,"['he', 'klakahrejo', 'mati', 'niat', 'baik']"
DP6O35WE1xK,2025-10-18 17:40:34 WIB,rinaldibenowo,[]
DP6O35WE1xK,2025-10-18 17:43:22 WIB,chanisna,"['baik', 'rumah', 'air', 'keluar']"
DP6O35WE1xK,2025-10-18 17:46:35 WIB,paniipannnn_,"['mem', 'mati']"
DP6O35WE1xK,2025-10-18 17:47:05 WIB,agung_lintank,"['masak', 'sabtu minggu', 'pdam', 'mati', 'daerah', 'kaum', 'mohon', 'tindak', 'meter', 'jalan', 'air', 'mati']"
DP6O35WE1xK,2025-10-18 17:48:04 WIB,agung_lintank,"['daerah', 'kaum', 'minggu']"
DP6O35WE1xK,2025-10-18 17:53:26 WIB,cynthia_larasati15,"['mati', 'air', 'mem']"
DP6O35WE1xK,2025-10-18 17:54:15 WIB,salsa_olshop1927,"['mati', 'air', 'mem']"
DP6O35WE1xK,2025-10-18 17:58:27 WIB,indie_riawan,"['air', 'keluar', 'detik', 'payah', 'pdam', 'warga', 'susah']"
DP6O35WE1xK,2025-10-18 18:01:40 WIB,mandaaa.rn,"['kudu', 'mantau', 'ate', 'masak', 'mantau', 'ate', 'mandi', 'mantau']"
DP6O35WE1xK,2025-10-18 18:03:25 WIB,ha_llo01,"['mati', 'sabtu', 'area', 'pondok', 'benowo', 'indah', 'kampung', 'bur']"
DP6O35WE1xK,2025-10-18 18:06:20 WIB,jeksonpanjaitan91,"['ganggu', 'jancok']"
DP6O35WE1xK,2025-10-18 18:06:38 WIB,jeksonpanjaitan91,"['air', 'bom', 'jalan']"
DP6O35WE1xK,2025-10-18 18:09:27 WIB,sektaboss,"['alir', 'nyala']"
DP6O35WE1xK,2025-10-18 18:21:49 WIB,eviaprilias,"['air', 'mem', 'mati', 'pikir', 'siang', 'keluar', 'sore', 'normal', 'mati', 'cuci', 'ku', 'tumpuk', 'mati', 'besok']"
DP6O35WE1xK,2025-10-18 18:22:01 WIB,erryseptiawan,"['admin', 'bicara', 'baik', 'nyata', 'air', 'nang', 'keluar', 'bablas', 'tetes', 'kran', 'buka', 'pagi', 'berangkat', 'kerja', 'pulang', 'kerja', 'bak', 'ku', 'kosong']"
DP6O35WE1xK,2025-10-18 18:30:54 WIB,putrilisti_16,"['air', 'nyala', 'ungsi', 'nak', 'rumah', 'orang tua']"
DP6O35WE1xK,2025-10-18 18:44:28 WIB,jack_noises,"['admin', 'butuh', 'kerja', 'bakti', 'warga', 'kerja', 'pipa', 'bicara', 'pegawai', 'air', 'admin']"
DP6O35WE1xK,2025-10-18 18:50:49 WIB,chella.o,"['nyata', 'lapang', 'air', 'keluar', 'stok', 'air', 'tipis', 'admin', 'garai', 'tagih', 'habis']"
DP6O35WE1xK,2025-10-18 19:00:51 WIB,erryseptiawan,"['kirim', 'dm']"
DP6O35WE1xK,2025-10-18 19:07:30 WIB,34_abadi,"['oalah', 'tau', 'barat', 'mentok', 'benowo']"
DP6O35WE1xK,2025-10-18 19:09:23 WIB,abiddinsy,"['bohong', 'si', 'admin', 'lapang', 'proses']"
DP6O35WE1xK,2025-10-18 19:09:35 WIB,34_abadi,"['cak', 'neng', 'bu', 'informasi', 'tanggal', 'tanggal', 'air', 'nobar', 'kecut', 'bos']"
DP6O35WE1xK,2025-10-18 19:12:35 WIB,34_abadi,"['buang', 'angin', 'kentut', 'pagi', 'dorong', 'mandi', 'cuci', 'cuci', 'tumpuk', 'awak', 'kecut', 'nobar', 'lengket']"
DP6O35WE1xK,2025-10-18 09:37:05 WIB,rioade14,"['mandi', 'air', 'logo', 'komen']"
DP6O35WE1xK,2025-10-18 09:41:15 WIB,ayoerahayu111,"['mem', 'langgan', 'bulan', 'lapor', 'mati', 'daerah', 'mem']"
DP6O35WE1xK,2025-10-18 09:42:14 WIB,hendrikvivi,"['nyala', 'air', 'keluar']"
DP6O35WE1xK,2025-10-18 09:42:38 WIB,trisachrisma,"['nyala', 'baik']"
DP6O35WE1xK,2025-10-18 09:45:28 WIB,trisachrisma,"['daerah', 'mem']"
DP6O35WE1xK,2025-10-18 09:49:19 WIB,inspirasiku_racunshopee,"['sidorejo', 'pakal', 'air', 'nyala', 'wa', 'tanggap']"
DP6O35WE1xK,2025-10-18 09:58:13 WIB,indie_riawan,"['parah', 'baik', 'air', 'uda', 'susah', 'keluar', 'rumah', 'warga']"
DP6O35WE1xK,2025-10-18 09:58:49 WIB,indie_riawan,"['air', 'subuh', 'keluar', 'payah']"
DP6O35WE1xK,2025-10-18 09:59:30 WIB,indie_riawan,"['parah', 'pdam', 'air', 'keluar', 'debit', 'air']"
DP6O35WE1xK,2025-10-18 10:03:17 WIB,chizlava,['nyala']
DP6O35WE1xK,2025-10-18 10:07:36 WIB,lalalililululalo,"['pagi', 'air', 'alir']"
DP6O35WE1xK,2025-10-18 10:13:28 WIB,me.mitha0205,"['barusan', 'nyala']"
DP6O35WE1xK,2025-10-18 10:16:22 WIB,paniipannnn_,"['mem', 'mati', 'air']"
DP6O35WE1xK,2025-10-18 10:23:13 WIB,poncoae,"['oke', 'informasi']"
DP6O35WE1xK,2025-10-18 10:25:20 WIB,shinta_marsharosaline,"['paham', 'kesal', 'ibu tadi', 'pagi', 'telepon', 'call', 'center', 'bilang', 'informasi', 'tanggal', 'tanggal', 'jawab', 'rajin', 'cek', 'instagram', 'pdam', 'info']"
DP6O35WE1xK,2025-10-18 10:33:44 WIB,isnawatichoiruliyah,"['baik', 'mari', 'rumah', 'jalan', 'sidorejo', 'pakal', 'air', 'mati']"
DP6O35WE1xK,2025-10-18 10:53:04 WIB,mhmddidits,"['pbi', 'nyala', 'bayar', 'air']"
DP6O35WE1xK,2025-10-18 11:23:47 WIB,mochyusufghanii,"['nyala', 'kaum']"
DP6O35WE1xK,2025-10-18 11:26:17 WIB,aaaudiye_lyv,"['tanggal', 'nyala', 'ki', 'air', 'sumber', 'hidup', 'beli', 'galon', 'mandi', 'bab', 'keluarga', 'kek', 'anak', 'balita', 'butuh', 'air']"
DP6O35WE1xK,2025-10-18 11:26:19 WIB,no_vellia,"['rumah', 'bandarejo', 'minggu', 'air', 'keluar', 'kadang', 'keluar', 'sumpah', 'bacut', 'pdam']"
DP6O35WE1xK,2025-10-18 11:29:18 WIB,rizkiyanura,"['mem', 'nyala']"
DP6O35WE1xK,2025-10-18 11:38:53 WIB,wildanrobih,['nyala']
DP6O35WE1xK,2025-10-18 11:40:39 WIB,isnawatichoiruliyah,"['nyala', 'air', 'sidorejo', 'pakal', 'call', 'center', 'wa', 'chat', 'proses', 'stok', 'air', 'ku', 'tip', 'respons']"
DP6O35WE1xK,2025-10-18 11:40:53 WIB,wildanrobih,"['mimpi', 'land', 'pondok', 'benowo', 'indah', 'nyala', 'baik']"
DP6O35WE1xK,2025-10-18 11:42:03 WIB,lila_linlin,"['pbi', 'ad', 'nyala', 'mati', 'lancar', 'air']"
DP6O35WE1xK,2025-10-18 12:06:38 WIB,chizlava,"['kandang', 'nyala']"
DP6O35WE1xK,2025-10-18 12:20:14 WIB,ellythonggg,['nyala']
DP6O35WE1xK,2025-10-18 12:27:53 WIB,34_abadi,"['siang', 'air', 'wilayah', 'pbi', 'keluar', 'kecut', 'mandi', 'perut', 'mules', 'mohon', 'tindak lanjut', 'mandi', 'orang', 'terima kasih']"
DP6O35WE1xK,2025-10-18 12:51:09 WIB,padelita.cr,['nyala']
DP6O35WE1xK,2025-10-18 12:54:07 WIB,dhana_saja,['normal']
DP6O35WE1xK,2025-10-18 13:03:51 WIB,ayusari8667,"['pbi', 'nyala', 'tangan', 'air']"
DP6O35WE1xK,2025-10-18 13:05:21 WIB,bekam_sby,"['seng', 'daerah', 'bandarejo', 'keluar', 'admin', 'normalisasi', 'butuh', 'no', 'bayi', 'parah']"
DP6O35WE1xK,2025-10-18 13:08:14 WIB,np.ajeng,"['daerah', 'bandarsari', 'nyala', 'nyala', 'dpt', 'baskom', 'air', 'butek']"
DP6O35WE1xK,2025-10-18 13:12:20 WIB,nrhasanah39,"['hawa', 'panas', 'air', 'mati']"
DP6O35WE1xK,2025-10-18 13:20:40 WIB,suksessportsby,"['panas', 'baik', 'nyala']"
DP6O35WE1xK,2025-10-18 13:24:26 WIB,brambang.ireng,"['nyala', 'area', 'mem']"
DP6O35WE1xK,2025-10-18 13:28:17 WIB,wii1i,"['keluar', 'air', 'pbi']"
DP6O35WE1xK,2025-10-18 13:45:51 WIB,shasa.cong,"['area', 'mem', 'nyala', 'air']"
DP6O35WE1xK,2025-10-18 13:47:26 WIB,shasa.cong,"['informasi', 'mepet', 'habis', 'air', 'nyala']"
DP6O35WE1xK,2025-10-18 13:54:59 WIB,wildanrobih,[]
DP6O35WE1xK,2025-10-18 13:56:18 WIB,shasa.cong,"['respons', 'mem', 'nyala', 'air']"
DP6O35WE1xK,2025-10-18 13:59:35 WIB,yosefinnathalia,"['mem', 'nyala']"
DP6O35WE1xK,2025-10-18 14:44:21 WIB,inez_dvk,"['sore', 'rumah', 'alir']"
DP6O35WE1xK,2025-10-18 14:47:16 WIB,sm4llc0rner,"['barusan', 'kendung', 'kaya', 'baik']"
DP6O35WE1xK,2025-10-18 15:01:53 WIB,purnomosudaryanto,"['debit', 'air', 'lumayan']"
DP6O35WE1xK,2025-10-18 15:04:59 WIB,wildanrobih,"['keluar', 'air']"
DP6O35WE1xK,2025-10-18 15:05:31 WIB,rudipriyanto1983,"['detik', 'area', 'pondok', 'benowo', 'indah', 'air', 'keluar', 'tetea']"
DP6O35WE1xK,2025-10-18 15:28:09 WIB,sugab_ojunip_farm_magetan,"['absen', 'mem', 'keluar', 'air', 'pagi', 'mandi']"
DP6O35WE1xK,2025-10-18 07:40:13 WIB,dannykrisd,"['air', 'mati']"
DP6O35WE1xK,2025-10-18 07:42:03 WIB,abiddinsy,"['habis', 'baik', 'bocor', 'parah']"
DP6O35WE1xK,2025-10-18 07:44:44 WIB,chizlava,"['bungkal', 'mati', 'pindah', 'kandang', 'serah']"
DP6O35WE1xK,2025-10-18 07:47:33 WIB,sektaboss,"['pagi', 'pbi', 'mati', 'total', 'pakai', 'pompa air', 'pagi', 'pagi', 'aktivitas', 'pagi']"
DP6O35WE1xK,2025-10-18 07:54:23 WIB,poncoae,"['nyala', 'air', 'hajat', 'susah', 'cari', 'air']"
DP6O35WE1xK,2025-10-18 07:57:32 WIB,fikars18,"['lanjur', 'tidur', 'mandi', 'air']"
DP6O35WE1xK,2025-10-18 07:58:28 WIB,salsa_olshop1927,"['lanjur', 'tampung', 'gang', 'mati', 'mati', 'gang', 'mati', 'mati', 'jan', 'jan', 'sulit', 'tok']"
DP6O35WE1xK,2025-10-18 07:59:41 WIB,reyvan0963,"['mati', 'air', 'heran']"
DP6O35WE1xK,2025-10-18 07:59:59 WIB,yynt_sec,"['hawa', 'panas', 'air', 'mepet', 'air']"
DP6O35WE1xK,2025-10-18 08:12:26 WIB,embeecks.eblast,"['info', 'bocor', 'dalam', 'beberapa meter', 'kotak', 'petric', 'culvert', 'estimasi', 'bocor', 'daerah', 'beji', 'dalam', 'beberapa meter']"
DP6O35WE1xK,2025-10-18 08:22:02 WIB,nophanophek,"['kerja', 'jadwal', 'info', 'dada', 'air', 'mati', 'umum', 'nang', 'status', 'instagram', 'main', 'instagram', 'tah', 'lihat', 'instagram']"
DP6O35WE1xK,2025-10-18 08:25:44 WIB,chizlava,"['jam berapa', 'gusti']"
DP6O35WE1xK,2025-10-18 08:35:33 WIB,brambang.ireng,"['panas', 'panas', 'air', 'mati']"
DP6O35WE1xK,2025-10-18 08:37:48 WIB,wii1i,"['awas', 'molor', 'janji', 'molor']"
DP6O35WE1xK,2025-10-18 08:39:00 WIB,hi_iniiaku,"['baik', 'lihat', 'warga', 'sing', 'hajat', 'data', 'angger', 'tidur', 'mati', 'air', 'sing', 'bongkar', 'pasang', 'koyok', 'lo', 'erti']"
DP6O35WE1xK,2025-10-18 08:39:37 WIB,hi_iniiaku,"['mari', 'panas', 'mati', 'mati']"
